time_seconds,active_workers,occupied_cells,entropy_bits,entropy_normalized,max_concentration,congested_cells,workers_in_shared_cells,excess_workers,method,timestamp
15720.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:04:00
15725.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:04:05
15730.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:04:10
15735.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:04:15
15740.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:04:20
15745.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:04:25
15750.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:04:30
15755.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:04:35
15760.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:04:40
15765.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:04:45
15770.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:04:50
15775.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:04:55
15780.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:05:00
15785.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:05:05
15790.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:05:10
15795.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:05:15
15800.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:05:20
15805.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:05:25
15810.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:05:30
15815.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:05:35
15820.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:05:40
15825.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:05:45
15830.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:05:50
15835.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:05:55
15840.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:06:00
15845.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:06:05
15850.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:06:10
15855.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:06:15
15860.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:06:20
15865.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:06:25
15870.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:06:30
15875.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:06:35
15880.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:06:40
15885.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:06:45
15890.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:06:50
15895.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:06:55
15900.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:07:00
15905.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:07:05
15910.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:07:10
15915.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:07:15
15920.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:07:20
15925.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:07:25
15930.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:07:30
15935.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:07:35
15940.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:07:40
15945.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:07:45
15950.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:07:50
15955.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:07:55
15960.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:08:00
15965.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:08:05
15970.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:08:10
15975.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:08:15
15980.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:08:20
15985.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:08:25
15990.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:08:30
15995.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:08:35
16000.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:08:40
16005.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:08:45
16010.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:08:50
16015.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:08:55
16020.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:09:00
16025.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:09:05
16030.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:09:10
16035.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:09:15
16040.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:09:20
16045.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:09:25
16050.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:09:30
16055.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:09:35
16060.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:09:40
16065.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:09:45
16070.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:09:50
16075.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:09:55
16080.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:10:00
16085.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:10:05
16090.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:10:10
16095.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:10:15
16100.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:10:20
16105.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:10:25
16110.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:10:30
16115.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:10:35
16120.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:10:40
16125.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:10:45
16130.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:10:50
16135.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:10:55
16140.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:11:00
16145.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:11:05
16150.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:11:10
16155.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:11:15
16160.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:11:20
16165.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:11:25
16170.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:11:30
16175.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:11:35
16180.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:11:40
16185.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:11:45
16190.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:11:50
16195.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:11:55
16200.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:12:00
16205.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:12:05
16210.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:12:10
16215.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:12:15
16220.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:12:20
16225.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:12:25
16230.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:12:30
16235.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:12:35
16240.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:12:40
16245.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:12:45
16250.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:12:50
16255.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:12:55
16260.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:13:00
16265.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:13:05
16270.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:13:10
16275.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:13:15
16280.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:13:20
16285.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:13:25
16290.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:13:30
16295.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:13:35
16300.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:13:40
16305.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:13:45
16310.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:13:50
16315.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:13:55
16320.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:14:00
16325.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:14:05
16330.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:14:10
16335.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:14:15
16340.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:14:20
16345.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:14:25
16350.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:14:30
16355.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:14:35
16360.0,2,2,1.0,1.0,0.5,0,0,0,random,2023-01-05 12:14:40
16365.0,1,1,0.0,0.0,1.0,0,0,0,random,2023-01-05 12:14:45
16370.0,1,1,0.0,0.0,1.0,0,0,0,random,2023-01-05 12:14:50
16375.0,1,1,0.0,0.0,1.0,0,0,0,random,2023-01-05 12:14:55
16380.0,1,1,0.0,0.0,1.0,0,0,0,random,2023-01-05 12:15:00
16385.0,1,1,0.0,0.0,1.0,0,0,0,random,2023-01-05 12:15:05
16390.0,1,1,0.0,0.0,1.0,0,0,0,random,2023-01-05 12:15:10
16395.0,1,1,0.0,0.0,1.0,0,0,0,random,2023-01-05 12:15:15
16400.0,1,1,0.0,0.0,1.0,0,0,0,random,2023-01-05 12:15:20
16405.0,1,1,0.0,0.0,1.0,0,0,0,random,2023-01-05 12:15:25
16410.0,1,1,0.0,0.0,1.0,0,0,0,random,2023-01-05 12:15:30
16415.0,1,1,0.0,0.0,1.0,0,0,0,random,2023-01-05 12:15:35
16420.0,1,1,0.0,0.0,1.0,0,0,0,random,2023-01-05 12:15:40
16425.0,1,1,0.0,0.0,1.0,0,0,0,random,2023-01-05 12:15:45
16430.0,1,1,0.0,0.0,1.0,0,0,0,random,2023-01-05 12:15:50
0.0,7,2,0.5916727785823274,0.21075809614719845,0.8571428571428571,1,6,5,equal,2023-01-05 07:42:00
5.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,equal,2023-01-05 07:42:05
10.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,equal,2023-01-05 07:42:10
15.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,equal,2023-01-05 07:42:15
20.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,equal,2023-01-05 07:42:20
25.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,equal,2023-01-05 07:42:25
30.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,equal,2023-01-05 07:42:30
35.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,equal,2023-01-05 07:42:35
40.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,equal,2023-01-05 07:42:40
45.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,equal,2023-01-05 07:42:45
50.0,7,6,2.521640636343318,0.8982265179691364,0.2857142857142857,1,2,1,equal,2023-01-05 07:42:50
55.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,equal,2023-01-05 07:42:55
60.0,8,8,3.0,1.0,0.125,0,0,0,equal,2023-01-05 07:43:00
65.0,8,8,3.0,1.0,0.125,0,0,0,equal,2023-01-05 07:43:05
70.0,8,8,3.0,1.0,0.125,0,0,0,equal,2023-01-05 07:43:10
75.0,8,7,2.75,0.9166666666666666,0.25,1,2,1,equal,2023-01-05 07:43:15
80.0,8,7,2.75,0.9166666666666666,0.25,1,2,1,equal,2023-01-05 07:43:20
85.0,8,8,3.0,1.0,0.125,0,0,0,equal,2023-01-05 07:43:25
90.0,8,8,3.0,1.0,0.125,0,0,0,equal,2023-01-05 07:43:30
95.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,equal,2023-01-05 07:43:35
100.0,7,7,2.807354922057604,1.0,0.14285714285714285,0,0,0,equal,2023-01-05 07:43:40
105.0,6,6,2.584962500721156,1.0,0.16666666666666666,0,0,0,equal,2023-01-05 07:43:45
110.0,6,6,2.584962500721156,1.0,0.16666666666666666,0,0,0,equal,2023-01-05 07:43:50
115.0,6,6,2.584962500721156,1.0,0.16666666666666666,0,0,0,equal,2023-01-05 07:43:55
120.0,6,6,2.584962500721156,1.0,0.16666666666666666,0,0,0,equal,2023-01-05 07:44:00
125.0,6,6,2.584962500721156,1.0,0.16666666666666666,0,0,0,equal,2023-01-05 07:44:05
130.0,6,6,2.584962500721156,1.0,0.16666666666666666,0,0,0,equal,2023-01-05 07:44:10
135.0,6,6,2.584962500721156,1.0,0.16666666666666666,0,0,0,equal,2023-01-05 07:44:15
140.0,6,6,2.584962500721156,1.0,0.16666666666666666,0,0,0,equal,2023-01-05 07:44:20
145.0,6,6,2.584962500721156,1.0,0.16666666666666666,0,0,0,equal,2023-01-05 07:44:25
150.0,6,6,2.584962500721156,1.0,0.16666666666666666,0,0,0,equal,2023-01-05 07:44:30
155.0,6,6,2.584962500721156,1.0,0.16666666666666666,0,0,0,equal,2023-01-05 07:44:35
160.0,6,6,2.584962500721156,1.0,0.16666666666666666,0,0,0,equal,2023-01-05 07:44:40
165.0,6,6,2.584962500721156,1.0,0.16666666666666666,0,0,0,equal,2023-01-05 07:44:45
170.0,6,6,2.584962500721156,1.0,0.16666666666666666,0,0,0,equal,2023-01-05 07:44:50
175.0,6,6,2.584962500721156,1.0,0.16666666666666666,0,0,0,equal,2023-01-05 07:44:55
180.0,6,6,2.584962500721156,1.0,0.16666666666666666,0,0,0,equal,2023-01-05 07:45:00
185.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:45:05
190.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:45:10
195.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:45:15
200.0,5,4,1.9219280948873623,0.8277293767706428,0.4,1,2,1,equal,2023-01-05 07:45:20
205.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:45:25
210.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:45:30
215.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:45:35
220.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:45:40
225.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:45:45
230.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:45:50
235.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:45:55
240.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:46:00
245.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:46:05
250.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:46:10
255.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:46:15
260.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:46:20
265.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:46:25
270.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:46:30
275.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:46:35
280.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:46:40
285.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:46:45
290.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:46:50
295.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:46:55
300.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:47:00
305.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:47:05
310.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:47:10
315.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:47:15
320.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:47:20
325.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:47:25
330.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:47:30
335.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:47:35
340.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:47:40
345.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:47:45
350.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:47:50
355.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:47:55
360.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:48:00
365.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:48:05
370.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:48:10
375.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:48:15
380.0,5,4,1.9219280948873625,0.827729376770643,0.4,1,2,1,equal,2023-01-05 07:48:20
385.0,5,4,1.9219280948873625,0.827729376770643,0.4,1,2,1,equal,2023-01-05 07:48:25
390.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:48:30
395.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:48:35
400.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:48:40
405.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:48:45
410.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:48:50
415.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:48:55
420.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:49:00
425.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:49:05
430.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:49:10
435.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:49:15
440.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:49:20
445.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:49:25
450.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:49:30
455.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:49:35
460.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:49:40
465.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:49:45
470.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:49:50
475.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:49:55
480.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:50:00
485.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:50:05
490.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:50:10
495.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:50:15
500.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:50:20
505.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:50:25
510.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:50:30
515.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:50:35
520.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:50:40
525.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:50:45
530.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:50:50
535.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:50:55
540.0,5,5,2.3219280948873626,1.0,0.2,0,0,0,equal,2023-01-05 07:51:00
545.0,4,4,2.0,1.0,0.25,0,0,0,equal,2023-01-05 07:51:05
550.0,4,4,2.0,1.0,0.25,0,0,0,equal,2023-01-05 07:51:10
555.0,4,4,2.0,1.0,0.25,0,0,0,equal,2023-01-05 07:51:15
560.0,4,4,2.0,1.0,0.25,0,0,0,equal,2023-01-05 07:51:20
565.0,4,3,1.5,0.75,0.5,1,2,1,equal,2023-01-05 07:51:25
570.0,4,4,2.0,1.0,0.25,0,0,0,equal,2023-01-05 07:51:30
575.0,4,4,2.0,1.0,0.25,0,0,0,equal,2023-01-05 07:51:35
580.0,4,4,2.0,1.0,0.25,0,0,0,equal,2023-01-05 07:51:40
585.0,4,4,2.0,1.0,0.25,0,0,0,equal,2023-01-05 07:51:45
590.0,4,4,2.0,1.0,0.25,0,0,0,equal,2023-01-05 07:51:50
595.0,4,4,2.0,1.0,0.25,0,0,0,equal,2023-01-05 07:51:55
600.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:52:00
605.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:52:05
610.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:52:10
615.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:52:15
620.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:52:20
625.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:52:25
630.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:52:30
635.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:52:35
640.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:52:40
645.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:52:45
650.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:52:50
655.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:52:55
660.0,3,2,0.9182958340544896,0.579380164285695,0.6666666666666666,1,2,1,equal,2023-01-05 07:53:00
665.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:53:05
670.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:53:10
675.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:53:15
680.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:53:20
685.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:53:25
690.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:53:30
695.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:53:35
700.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:53:40
705.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:53:45
710.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:53:50
715.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:53:55
720.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:54:00
725.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:54:05
730.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:54:10
735.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:54:15
740.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:54:20
745.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:54:25
750.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:54:30
755.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:54:35
760.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:54:40
765.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:54:45
770.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:54:50
775.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:54:55
780.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:55:00
785.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:55:05
790.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:55:10
795.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:55:15
800.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:55:20
805.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:55:25
810.0,3,3,1.584962500721156,1.0,0.3333333333333333,0,0,0,equal,2023-01-05 07:55:30
