cell_id,cell_type,interval_count,unique_workers,worker_seconds,move_worker_seconds,pick_worker_seconds,wait_worker_seconds,occupied_seconds,congested_seconds,max_concurrent_workers,method
NODE:AISLE:x=5.160000:y=12.010000,node,2,1,6.0,0.0,6.0,0.0,6.0,0.0,1,random
NODE:AISLE:x=5.160000:y=13.810000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,random
NODE:AISLE:x=5.160000:y=7.510000,node,9,2,27.0,0.0,27.0,0.0,27.0,0.0,1,random
NODE:AISLE:x=5.340000:y=10.210000,node,2,1,6.0,0.0,6.0,0.0,6.0,0.0,1,random
NODE:AISLE:x=5.340000:y=11.110000,node,14,3,42.0,0.0,42.0,0.0,42.0,0.0,1,random
NODE:AISLE:x=5.340000:y=12.910000,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1,random
NODE:AISLE:x=5.340000:y=6.310000,node,12,4,36.0,0.0,36.0,0.0,36.0,0.0,1,random
NODE:AISLE:x=5.340000:y=7.510000,node,12,2,36.0,0.0,33.0,3.0,33.0,3.0,2,random
NODE:AISLE:x=5.340000:y=8.410000,node,4,2,12.0,0.0,12.0,0.0,12.0,0.0,1,random
NODE:AISLE:x=5.340000:y=9.310000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,random
NODE:AISLE:x=5.500000:y=11.110000,node,17,4,51.0,0.0,51.0,0.0,51.0,0.0,1,random
NODE:AISLE:x=5.500000:y=12.010000,node,3,1,9.0,0.0,9.0,0.0,9.0,0.0,1,random
NODE:AISLE:x=5.500000:y=12.910000,node,4,2,12.0,0.0,12.0,0.0,12.0,0.0,1,random
NODE:AISLE:x=5.500000:y=6.310000,node,5,1,15.0,0.0,15.0,0.0,15.0,0.0,1,random
NODE:AISLE:x=5.500000:y=9.310000,node,2,1,6.0,0.0,6.0,0.0,6.0,0.0,1,random
NODE:AISLE:x=5.660000:y=10.210000,node,4,1,12.0,0.0,12.0,0.0,12.0,0.0,1,random
NODE:AISLE:x=5.660000:y=11.110000,node,13,4,39.0,0.0,39.0,0.0,39.0,0.0,1,random
NODE:AISLE:x=5.660000:y=12.910000,node,5,3,15.0,0.0,15.0,0.0,15.0,0.0,1,random
NODE:AISLE:x=5.660000:y=13.810000,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1,random
NODE:AISLE:x=5.660000:y=6.310000,node,5,1,15.0,0.0,15.0,0.0,15.0,0.0,1,random
NODE:AISLE:x=5.660000:y=7.510000,node,10,3,30.0,0.0,30.0,0.0,30.0,0.0,1,random
NODE:AISLE:x=5.660000:y=8.410000,node,3,1,9.0,0.0,9.0,0.0,9.0,0.0,1,random
NODE:AISLE:x=5.840000:y=10.210000,node,8,2,24.0,0.0,24.0,0.0,24.0,0.0,1,random
NODE:AISLE:x=5.840000:y=11.110000,node,31,2,93.0,0.0,87.0,6.0,87.0,6.0,2,random
NODE:AISLE:x=5.840000:y=12.910000,node,5,1,15.0,0.0,15.0,0.0,15.0,0.0,1,random
NODE:AISLE:x=5.840000:y=13.810000,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1,random
NODE:AISLE:x=5.840000:y=6.310000,node,7,3,21.0,0.0,21.0,0.0,21.0,0.0,1,random
NODE:AISLE:x=5.840000:y=8.410000,node,21,2,63.0,0.0,63.0,0.0,63.0,0.0,1,random
NODE:AISLE:x=6.000000:y=10.210000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,random
NODE:AISLE:x=6.000000:y=11.110000,node,34,3,102.0,0.0,102.0,0.0,102.0,0.0,1,random
NODE:AISLE:x=6.000000:y=12.910000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,random
NODE:AISLE:x=6.000000:y=13.810000,node,3,1,9.0,0.0,9.0,0.0,9.0,0.0,1,random
NODE:AISLE:x=6.000000:y=14.710000,node,2,1,6.0,0.0,6.0,0.0,6.0,0.0,1,random
NODE:AISLE:x=6.000000:y=6.310000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,random
NODE:AISLE:x=6.000000:y=7.510000,node,8,3,24.0,0.0,24.0,0.0,24.0,0.0,1,random
NODE:AISLE:x=6.000000:y=8.410000,node,16,2,48.0,0.0,48.0,0.0,48.0,0.0,1,random
NODE:AISLE:x=6.000000:y=9.310000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,random
NODE:AISLE:x=6.160000:y=10.210000,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1,random
NODE:AISLE:x=6.160000:y=11.110000,node,48,2,142.03333333334012,0.0,138.0,4.033333333340124,138.0,4.033333333340124,2,random
NODE:AISLE:x=6.160000:y=12.010000,node,4,2,12.0,0.0,12.0,0.0,12.0,0.0,1,random
NODE:AISLE:x=6.160000:y=12.910000,node,6,2,18.0,0.0,18.0,0.0,18.0,0.0,1,random
NODE:AISLE:x=6.160000:y=13.810000,node,2,2,6.000000000000057,0.0,6.000000000000057,0.0,6.000000000000057,0.0,1,random
NODE:AISLE:x=6.160000:y=14.710000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,random
NODE:AISLE:x=6.160000:y=7.510000,node,3,1,9.0,0.0,9.0,0.0,9.0,0.0,1,random
NODE:AISLE:x=6.160000:y=8.410000,node,14,2,42.0,0.0,42.0,0.0,42.0,0.0,1,random
NODE:AISLE:x=6.160000:y=9.310000,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1,random
NODE:AISLE:x=6.340000:y=10.210000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,random
NODE:AISLE:x=6.340000:y=11.110000,node,30,2,90.0,0.0,90.0,0.0,90.0,0.0,1,random
NODE:AISLE:x=6.340000:y=12.010000,node,5,2,14.999999999999943,0.0,14.999999999999943,0.0,14.999999999999943,0.0,1,random
NODE:AISLE:x=6.340000:y=12.910000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,random
NODE:AISLE:x=6.340000:y=6.310000,node,10,2,29.999999999999996,0.0,29.999999999999996,0.0,29.999999999999996,0.0,1,random
NODE:AISLE:x=6.340000:y=7.510000,node,8,2,24.0,0.0,24.0,0.0,24.0,0.0,1,random
NODE:AISLE:x=6.340000:y=8.410000,node,5,2,15.0,0.0,15.0,0.0,15.0,0.0,1,random
NODE:AISLE:x=6.340000:y=9.310000,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1,random
NODE:AISLE:x=6.500000:y=10.210000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,random
NODE:AISLE:x=6.500000:y=11.110000,node,56,3,163.5333333333424,0.0,150.0,13.533333333342398,150.0,13.533333333342398,2,random
NODE:AISLE:x=6.500000:y=12.010000,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1,random
NODE:AISLE:x=6.500000:y=13.810000,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1,random
NODE:AISLE:x=6.500000:y=6.310000,node,4,1,12.0,0.0,12.0,0.0,12.0,0.0,1,random
NODE:AISLE:x=6.500000:y=7.510000,node,14,3,42.0,0.0,42.0,0.0,42.0,0.0,1,random
NODE:AISLE:x=6.500000:y=8.410000,node,5,2,15.0,0.0,15.0,0.0,15.0,0.0,1,random
NODE:AISLE:x=6.660000:y=10.210000,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1,random
NODE:AISLE:x=6.660000:y=11.110000,node,30,2,90.0,0.0,90.0,0.0,90.0,0.0,1,random
NODE:AISLE:x=6.660000:y=12.010000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,random
NODE:AISLE:x=6.660000:y=6.310000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,random
NODE:AISLE:x=6.660000:y=7.510000,node,14,3,42.0,0.0,42.0,0.0,42.0,0.0,1,random
NODE:AISLE:x=6.660000:y=8.410000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,random
NODE:AISLE:x=6.660000:y=9.310000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,random
NODE:SUP:CC-01,node,14,7,33.0,0.0,0.0,33.0,10.5,7.5,6,random
NODE:SUP:CC-02,node,5,3,2.841666666660359,0.0,0.0,2.841666666660359,2.841666666660359,0.0,1,random
NODE:SUP:CC-03,node,4,3,1.133333333335031,0.0,0.0,1.133333333335031,1.133333333335031,0.0,1,random
NODE:SUP:CC-04,node,5,3,1.8666666666871379,0.0,0.0,1.8666666666871379,1.8666666666871379,0.0,1,random
NODE:SUP:CC-05,node,6,3,2.1500000000038995,0.0,0.0,2.1500000000038995,2.1500000000038995,0.0,1,random
NODE:SUP:CC-06,node,5,4,2.2666666666721653,0.0,0.0,2.2666666666721653,2.2666666666721653,0.0,1,random
NODE:SUP:CC-07,node,15,7,11.38333333332838,0.0,0.0,11.38333333332838,9.88333333332838,1.5,2,random
NODE:SUP:CC-08,node,10,5,6.166666666636559,0.0,0.0,6.166666666636559,6.166666666636559,0.0,1,random
NODE:SUP:CC-09,node,6,4,2.1166666666669016,0.0,0.0,2.1166666666669016,2.1166666666669016,0.0,1,random
NODE:SUP:CC-10,node,6,5,2.9166666666657903,0.0,0.0,2.9166666666657903,2.9166666666657903,0.0,1,random
NODE:SUP:CC-11,node,3,3,1.200000000006753,0.0,0.0,1.200000000006753,1.200000000006753,0.0,1,random
NODE:SUP:CC-12,node,2,2,0.7999999999967713,0.0,0.0,0.7999999999967713,0.7999999999967713,0.0,1,random
NODE:SUP:CC-13,node,6,3,2.43333333333473,0.0,0.0,2.43333333333473,2.43333333333473,0.0,1,random
NODE:SUP:CC-14,node,1,1,0.49166666666666003,0.0,0.0,0.49166666666666003,0.49166666666666003,0.0,1,random
NODE:SUP:CC-15,node,3,3,0.6499999999976467,0.0,0.0,0.6499999999976467,0.6499999999976467,0.0,1,random
NODE:SUP:LC-15,node,1,1,0.09999999999126885,0.0,0.0,0.09999999999126885,0.09999999999126885,0.0,1,random
EDGE:AISLE:x=0.860000:y=10.210000<->AISLE:x=1.020000:y=10.210000,edge,22,4,2.933333333332257,2.933333333332257,0.0,0.0,2.933333333332257,0.0,1,equal
EDGE:AISLE:x=0.860000:y=10.210000<->SUP:LC-12,edge,22,4,3.666666666661058,3.666666666661058,0.0,0.0,3.666666666661058,0.0,1,equal
EDGE:AISLE:x=0.860000:y=11.110000<->AISLE:x=1.020000:y=11.110000,edge,23,6,3.066666666665725,3.066666666665725,0.0,0.0,3.066666666665725,0.0,1,equal
EDGE:AISLE:x=0.860000:y=11.110000<->SUP:LC-13,edge,25,6,4.166666666660461,4.166666666660461,0.0,0.0,4.166666666660461,0.0,1,equal
EDGE:AISLE:x=0.860000:y=12.010000<->AISLE:x=1.020000:y=12.010000,edge,24,5,3.1999999999990365,3.1999999999990365,0.0,0.0,3.1999999999990365,0.0,1,equal
EDGE:AISLE:x=0.860000:y=12.010000<->SUP:LC-14,edge,20,5,3.333333333330117,3.333333333330117,0.0,0.0,3.333333333330117,0.0,1,equal
EDGE:AISLE:x=0.860000:y=12.910000<->AISLE:x=1.020000:y=12.910000,edge,21,7,2.799999999999187,2.799999999999187,0.0,0.0,2.799999999999187,0.0,1,equal
EDGE:AISLE:x=0.860000:y=12.910000<->SUP:LC-15,edge,21,7,3.49999999999622,3.49999999999622,0.0,0.0,3.49999999999622,0.0,1,equal
EDGE:AISLE:x=0.860000:y=13.810000<->AISLE:x=1.020000:y=13.810000,edge,11,5,1.4666666666662564,1.4666666666662564,0.0,0.0,1.4666666666662564,0.0,1,equal
EDGE:AISLE:x=0.860000:y=13.810000<->SUP:LC-16,edge,11,5,1.8333333333314812,1.8333333333314812,0.0,0.0,1.8333333333314812,0.0,1,equal
EDGE:AISLE:x=0.860000:y=6.310000<->AISLE:x=1.020000:y=6.310000,edge,8,4,1.0666666666663929,1.0666666666663929,0.0,0.0,1.0666666666663929,0.0,1,equal
EDGE:AISLE:x=0.860000:y=6.310000<->SUP:LC-08,edge,6,4,0.9999999999986784,0.9999999999986784,0.0,0.0,0.9999999999986784,0.0,1,equal
EDGE:AISLE:x=0.860000:y=7.510000<->AISLE:x=1.020000:y=7.510000,edge,12,7,1.5999999999986585,1.5999999999986585,0.0,0.0,1.5999999999986585,0.0,1,equal
EDGE:AISLE:x=0.860000:y=7.510000<->SUP:LC-09,edge,14,7,2.333333333326607,2.333333333326607,0.0,0.0,2.333333333326607,0.0,1,equal
EDGE:AISLE:x=0.860000:y=8.410000<->AISLE:x=1.020000:y=8.410000,edge,19,5,2.5333333333324077,2.5333333333324077,0.0,0.0,2.5333333333324077,0.0,1,equal
EDGE:AISLE:x=0.860000:y=8.410000<->SUP:LC-10,edge,21,5,3.499999999995552,3.499999999995552,0.0,0.0,3.499999999995552,0.0,1,equal
EDGE:AISLE:x=0.860000:y=9.310000<->AISLE:x=1.020000:y=9.310000,edge,36,6,4.799999999997624,4.799999999997624,0.0,0.0,4.799999999997624,0.0,1,equal
EDGE:AISLE:x=0.860000:y=9.310000<->SUP:LC-11,edge,38,6,6.333333333320468,6.333333333320468,0.0,0.0,6.333333333320468,0.0,1,equal
EDGE:AISLE:x=1.020000:y=10.210000<->AISLE:x=1.180000:y=10.210000,edge,22,4,2.933333333332257,2.933333333332257,0.0,0.0,2.933333333332257,0.0,1,equal
EDGE:AISLE:x=1.020000:y=11.110000<->AISLE:x=1.180000:y=11.110000,edge,23,6,3.066666666665725,3.066666666665725,0.0,0.0,3.066666666665725,0.0,1,equal
EDGE:AISLE:x=1.020000:y=12.010000<->AISLE:x=1.180000:y=12.010000,edge,20,5,2.666666666665961,2.666666666665961,0.0,0.0,2.666666666665961,0.0,1,equal
EDGE:AISLE:x=1.020000:y=12.910000<->AISLE:x=1.180000:y=12.910000,edge,19,7,2.5333333333325356,2.5333333333325356,0.0,0.0,2.5333333333325356,0.0,1,equal
EDGE:AISLE:x=1.020000:y=13.810000<->AISLE:x=1.180000:y=13.810000,edge,11,5,1.4666666666662564,1.4666666666662564,0.0,0.0,1.4666666666662564,0.0,1,equal
EDGE:AISLE:x=1.020000:y=6.310000<->AISLE:x=1.180000:y=6.310000,edge,8,4,1.0666666666663929,1.0666666666663929,0.0,0.0,1.0666666666663929,0.0,1,equal
EDGE:AISLE:x=1.020000:y=7.510000<->AISLE:x=1.180000:y=7.510000,edge,12,7,1.5999999999986585,1.5999999999986585,0.0,0.0,1.5999999999986585,0.0,1,equal
EDGE:AISLE:x=1.020000:y=8.410000<->AISLE:x=1.180000:y=8.410000,edge,19,5,2.5333333333324077,2.5333333333324077,0.0,0.0,2.5333333333324077,0.0,1,equal
EDGE:AISLE:x=1.020000:y=9.310000<->AISLE:x=1.180000:y=9.310000,edge,36,6,4.7999999999975955,4.7999999999975955,0.0,0.0,4.7999999999975955,0.0,1,equal
EDGE:AISLE:x=1.180000:y=10.210000<->AISLE:x=1.360000:y=10.210000,edge,22,4,3.299999999996544,3.299999999996544,0.0,0.0,3.299999999996544,0.0,1,equal
EDGE:AISLE:x=1.180000:y=11.110000<->AISLE:x=1.360000:y=11.110000,edge,23,6,3.449999999996976,3.449999999996976,0.0,0.0,3.449999999996976,0.0,1,equal
EDGE:AISLE:x=1.180000:y=12.010000<->AISLE:x=1.360000:y=12.010000,edge,20,5,2.9999999999978684,2.9999999999978684,0.0,0.0,2.9999999999978684,0.0,1,equal
EDGE:AISLE:x=1.180000:y=12.910000<->AISLE:x=1.360000:y=12.910000,edge,21,7,3.1499999999976467,3.1499999999976467,0.0,0.0,3.1499999999976467,0.0,1,equal
EDGE:AISLE:x=1.180000:y=13.810000<->AISLE:x=1.360000:y=13.810000,edge,11,5,1.649999999998812,1.649999999998812,0.0,0.0,1.649999999998812,0.0,1,equal
EDGE:AISLE:x=1.180000:y=6.310000<->AISLE:x=1.360000:y=6.310000,edge,8,4,1.1999999999991644,1.1999999999991644,0.0,0.0,1.1999999999991644,0.0,1,equal
EDGE:AISLE:x=1.180000:y=7.510000<->AISLE:x=1.360000:y=7.510000,edge,12,7,1.7999999999959755,1.7999999999959755,0.0,0.0,1.7999999999959755,0.0,1,equal
EDGE:AISLE:x=1.180000:y=8.410000<->AISLE:x=1.360000:y=8.410000,edge,21,5,3.1499999999964814,3.1499999999964814,0.0,0.0,3.1499999999964814,0.0,1,equal
EDGE:AISLE:x=1.180000:y=9.310000<->AISLE:x=1.360000:y=9.310000,edge,32,5,4.79999999999427,4.79999999999427,0.0,0.0,4.79999999999427,0.0,1,equal
EDGE:AISLE:x=1.360000:y=10.210000<->AISLE:x=1.520000:y=10.210000,edge,20,4,2.6666666666656056,2.6666666666656056,0.0,0.0,2.6666666666656056,0.0,1,equal
EDGE:AISLE:x=1.360000:y=11.110000<->AISLE:x=1.520000:y=11.110000,edge,23,6,3.066666666665725,3.066666666665725,0.0,0.0,3.066666666665725,0.0,1,equal
EDGE:AISLE:x=1.360000:y=12.010000<->AISLE:x=1.520000:y=12.010000,edge,20,5,2.666666666665961,2.666666666665961,0.0,0.0,2.666666666665961,0.0,1,equal
EDGE:AISLE:x=1.360000:y=12.910000<->AISLE:x=1.520000:y=12.910000,edge,23,7,3.066666666666066,3.066666666666066,0.0,0.0,3.066666666666066,0.0,1,equal
EDGE:AISLE:x=1.360000:y=13.810000<->AISLE:x=1.520000:y=13.810000,edge,11,5,1.4666666666662564,1.4666666666662564,0.0,0.0,1.4666666666662564,0.0,1,equal
EDGE:AISLE:x=1.360000:y=6.310000<->AISLE:x=1.520000:y=6.310000,edge,6,3,0.7999999999997414,0.7999999999997414,0.0,0.0,0.7999999999997414,0.0,1,equal
EDGE:AISLE:x=1.360000:y=7.510000<->AISLE:x=1.520000:y=7.510000,edge,12,7,1.5999999999986585,1.5999999999986585,0.0,0.0,1.5999999999986585,0.0,1,equal
EDGE:AISLE:x=1.360000:y=8.410000<->AISLE:x=1.520000:y=8.410000,edge,23,5,3.0666666666654834,3.0666666666654834,0.0,0.0,3.0666666666654834,0.0,1,equal
EDGE:AISLE:x=1.360000:y=9.310000<->AISLE:x=1.520000:y=9.310000,edge,28,5,3.7333333333314442,3.7333333333314442,0.0,0.0,3.7333333333314442,0.0,1,equal
EDGE:AISLE:x=1.520000:y=10.210000<->AISLE:x=1.680000:y=10.210000,edge,24,4,3.199999999999136,3.199999999999136,0.0,0.0,3.199999999999136,0.0,1,equal
EDGE:AISLE:x=1.520000:y=11.110000<->AISLE:x=1.680000:y=11.110000,edge,21,6,2.7999999999990735,2.7999999999990735,0.0,0.0,2.7999999999990735,0.0,1,equal
EDGE:AISLE:x=1.520000:y=12.010000<->AISLE:x=1.680000:y=12.010000,edge,22,5,2.9333333333326124,2.9333333333326124,0.0,0.0,2.9333333333326124,0.0,1,equal
EDGE:AISLE:x=1.520000:y=12.910000<->AISLE:x=1.680000:y=12.910000,edge,25,7,3.3333333333327317,3.3333333333327317,0.0,0.0,3.3333333333327317,0.0,1,equal
EDGE:AISLE:x=1.520000:y=13.810000<->AISLE:x=1.680000:y=13.810000,edge,13,6,1.7333333333326806,1.7333333333326806,0.0,0.0,1.7333333333326806,0.0,1,equal
EDGE:AISLE:x=1.520000:y=6.310000<->AISLE:x=1.680000:y=6.310000,edge,14,6,1.86666666666612,1.86666666666612,0.0,0.0,1.86666666666612,0.0,1,equal
EDGE:AISLE:x=1.520000:y=7.510000<->AISLE:x=1.680000:y=7.510000,edge,12,7,1.5999999999986585,1.5999999999986585,0.0,0.0,1.5999999999986585,0.0,1,equal
EDGE:AISLE:x=1.520000:y=8.410000<->AISLE:x=1.680000:y=8.410000,edge,21,5,2.799999999998832,2.799999999998832,0.0,0.0,2.799999999998832,0.0,1,equal
EDGE:AISLE:x=1.520000:y=9.310000<->AISLE:x=1.680000:y=9.310000,edge,24,4,3.199999999998596,3.199999999998596,0.0,0.0,3.199999999998596,0.0,1,equal
EDGE:AISLE:x=1.680000:y=10.210000<->AISLE:x=1.860000:y=10.210000,edge,26,4,3.8999999999959982,3.8999999999959982,0.0,0.0,3.8999999999959982,0.0,1,equal
EDGE:AISLE:x=1.680000:y=11.110000<->AISLE:x=1.860000:y=11.110000,edge,23,6,3.449999999996294,3.449999999996294,0.0,0.0,3.449999999996294,0.0,1,equal
EDGE:AISLE:x=1.680000:y=12.010000<->AISLE:x=1.860000:y=12.010000,edge,24,5,3.5999999999978343,3.5999999999978343,0.0,0.0,3.5999999999978343,0.0,1,equal
EDGE:AISLE:x=1.680000:y=12.910000<->AISLE:x=1.860000:y=12.910000,edge,25,7,3.7499999999978257,3.7499999999978257,0.0,0.0,3.7499999999978257,0.0,1,equal
EDGE:AISLE:x=1.680000:y=13.810000<->AISLE:x=1.860000:y=13.810000,edge,15,6,2.249999999997357,2.249999999997357,0.0,0.0,2.249999999997357,0.0,1,equal
EDGE:AISLE:x=1.680000:y=6.310000<->AISLE:x=1.860000:y=6.310000,edge,16,6,2.3999999999984,2.3999999999984,0.0,0.0,2.3999999999984,0.0,1,equal
EDGE:AISLE:x=1.680000:y=7.510000<->AISLE:x=1.860000:y=7.510000,edge,12,7,1.7999999999959755,1.7999999999959755,0.0,0.0,1.7999999999959755,0.0,1,equal
EDGE:AISLE:x=1.680000:y=8.410000<->AISLE:x=1.860000:y=8.410000,edge,25,5,3.749999999996504,3.749999999996504,0.0,0.0,3.749999999996504,0.0,1,equal
EDGE:AISLE:x=1.680000:y=9.310000<->AISLE:x=1.860000:y=9.310000,edge,24,4,3.5999999999958163,3.5999999999958163,0.0,0.0,3.5999999999958163,0.0,1,equal
EDGE:AISLE:x=1.860000:y=10.210000<->AISLE:x=2.020000:y=10.210000,edge,24,4,3.1999999999986812,3.1999999999986812,0.0,0.0,3.1999999999986812,0.0,1,equal
EDGE:AISLE:x=1.860000:y=11.110000<->AISLE:x=2.020000:y=11.110000,edge,27,6,3.5999999999986017,3.5999999999986017,0.0,0.0,3.5999999999986017,0.0,1,equal
EDGE:AISLE:x=1.860000:y=12.010000<->AISLE:x=2.020000:y=12.010000,edge,20,5,2.666666666665961,2.666666666665961,0.0,0.0,2.666666666665961,0.0,1,equal
EDGE:AISLE:x=1.860000:y=12.910000<->AISLE:x=2.020000:y=12.910000,edge,23,7,3.0666666666660802,3.0666666666660802,0.0,0.0,3.0666666666660802,0.0,1,equal
EDGE:AISLE:x=1.860000:y=13.810000<->AISLE:x=2.020000:y=13.810000,edge,17,6,2.266666666665529,2.266666666665529,0.0,0.0,2.266666666665529,0.0,1,equal
EDGE:AISLE:x=1.860000:y=6.310000<->AISLE:x=2.020000:y=6.310000,edge,20,7,2.666666666666117,2.666666666666117,0.0,0.0,2.666666666666117,0.0,1,equal
EDGE:AISLE:x=1.860000:y=7.510000<->AISLE:x=2.020000:y=7.510000,edge,14,7,1.8666666666650826,1.8666666666650826,0.0,0.0,1.8666666666650826,0.0,1,equal
EDGE:AISLE:x=1.860000:y=8.410000<->AISLE:x=2.020000:y=8.410000,edge,27,6,3.5999999999990138,3.5999999999990138,0.0,0.0,3.5999999999990138,0.0,1,equal
EDGE:AISLE:x=1.860000:y=9.310000<->AISLE:x=2.020000:y=9.310000,edge,28,4,3.733333333331643,3.733333333331643,0.0,0.0,3.733333333331643,0.0,1,equal
EDGE:AISLE:x=2.020000:y=10.210000<->AISLE:x=2.180000:y=10.210000,edge,24,4,3.1999999999986812,3.1999999999986812,0.0,0.0,3.1999999999986812,0.0,1,equal
EDGE:AISLE:x=2.020000:y=11.110000<->AISLE:x=2.180000:y=11.110000,edge,31,6,4.13333333333145,4.13333333333145,0.0,0.0,4.13333333333145,0.0,1,equal
EDGE:AISLE:x=2.020000:y=12.010000<->AISLE:x=2.180000:y=12.010000,edge,20,5,2.666666666665961,2.666666666665961,0.0,0.0,2.666666666665961,0.0,1,equal
EDGE:AISLE:x=2.020000:y=12.910000<->AISLE:x=2.180000:y=12.910000,edge,25,7,3.3333333333327317,3.3333333333327317,0.0,0.0,3.3333333333327317,0.0,1,equal
EDGE:AISLE:x=2.020000:y=13.810000<->AISLE:x=2.180000:y=13.810000,edge,17,6,2.2666666666657562,2.2666666666657562,0.0,0.0,2.2666666666657562,0.0,1,equal
EDGE:AISLE:x=2.020000:y=6.310000<->AISLE:x=2.180000:y=6.310000,edge,20,7,2.66666666666611,2.66666666666611,0.0,0.0,2.66666666666611,0.0,1,equal
EDGE:AISLE:x=2.020000:y=7.510000<->AISLE:x=2.180000:y=7.510000,edge,14,7,1.86666666666531,1.86666666666531,0.0,0.0,1.86666666666531,0.0,1,equal
EDGE:AISLE:x=2.020000:y=8.410000<->AISLE:x=2.180000:y=8.410000,edge,29,6,3.8666666666656937,3.8666666666656937,0.0,0.0,3.8666666666656937,0.0,1,equal
EDGE:AISLE:x=2.020000:y=9.310000<->AISLE:x=2.180000:y=9.310000,edge,34,4,4.533333333330916,4.533333333330916,0.0,0.0,4.533333333330916,0.0,1,equal
EDGE:AISLE:x=2.180000:y=10.210000<->AISLE:x=2.360000:y=10.210000,edge,32,4,4.79999999999427,4.79999999999427,0.0,0.0,4.79999999999427,0.0,1,equal
EDGE:AISLE:x=2.180000:y=11.110000<->AISLE:x=2.360000:y=11.110000,edge,29,6,4.349999999994111,4.349999999994111,0.0,0.0,4.349999999994111,0.0,1,equal
EDGE:AISLE:x=2.180000:y=12.010000<->AISLE:x=2.360000:y=12.010000,edge,18,5,2.699999999998653,2.699999999998653,0.0,0.0,2.699999999998653,0.0,1,equal
EDGE:AISLE:x=2.180000:y=12.910000<->AISLE:x=2.360000:y=12.910000,edge,25,7,3.7499999999978257,3.7499999999978257,0.0,0.0,3.7499999999978257,0.0,1,equal
EDGE:AISLE:x=2.180000:y=13.810000<->AISLE:x=2.360000:y=13.810000,edge,17,6,2.5499999999968566,2.5499999999968566,0.0,0.0,2.5499999999968566,0.0,1,equal
EDGE:AISLE:x=2.180000:y=6.310000<->AISLE:x=2.360000:y=6.310000,edge,20,7,2.9999999999983586,2.9999999999983586,0.0,0.0,2.9999999999983586,0.0,1,equal
EDGE:AISLE:x=2.180000:y=7.510000<->AISLE:x=2.360000:y=7.510000,edge,18,7,2.699999999995214,2.699999999995214,0.0,0.0,2.699999999995214,0.0,1,equal
EDGE:AISLE:x=2.180000:y=8.410000<->AISLE:x=2.360000:y=8.410000,edge,29,6,4.349999999997209,4.349999999997209,0.0,0.0,4.349999999997209,0.0,1,equal
EDGE:AISLE:x=2.180000:y=9.310000<->AISLE:x=2.360000:y=9.310000,edge,38,4,5.699999999990666,5.699999999990666,0.0,0.0,5.699999999990666,0.0,1,equal
EDGE:AISLE:x=2.360000:y=10.210000<->AISLE:x=2.520000:y=10.210000,edge,34,4,4.533333333331257,4.533333333331257,0.0,0.0,4.533333333331257,0.0,1,equal
EDGE:AISLE:x=2.360000:y=11.110000<->AISLE:x=2.520000:y=11.110000,edge,31,6,4.133333333330967,4.133333333330967,0.0,0.0,4.133333333330967,0.0,1,equal
EDGE:AISLE:x=2.360000:y=12.010000<->AISLE:x=2.520000:y=12.010000,edge,18,5,2.3999999999995367,2.3999999999995367,0.0,0.0,2.3999999999995367,0.0,1,equal
EDGE:AISLE:x=2.360000:y=12.910000<->AISLE:x=2.520000:y=12.910000,edge,27,7,3.5999999999993832,3.5999999999993832,0.0,0.0,3.5999999999993832,0.0,1,equal
EDGE:AISLE:x=2.360000:y=13.810000<->AISLE:x=2.520000:y=13.810000,edge,21,6,2.799999999998832,2.799999999998832,0.0,0.0,2.799999999998832,0.0,1,equal
EDGE:AISLE:x=2.360000:y=6.310000<->AISLE:x=2.520000:y=6.310000,edge,20,7,2.66666666666611,2.66666666666611,0.0,0.0,2.66666666666611,0.0,1,equal
EDGE:AISLE:x=2.360000:y=7.510000<->AISLE:x=2.520000:y=7.510000,edge,18,7,2.399999999998414,2.399999999998414,0.0,0.0,2.399999999998414,0.0,1,equal
