selected_date,entropy_weight,allocation_id,worker_counts,reused_allocation,D_demand_mismatch,R_congestion_risk,J_objective,moved_workers_from_volume,observed_workers,effective_workers,seed,total_workers,zones,active_zones,worker_allocation_entropy_normalized,demand_worker_l1_gap,picking_lists,pick_tasks,picked_units,total_distance_m,movement_events,movement_seconds,congestion_conflicts,edge_conflicts,pick_node_conflicts,congestion_wait_seconds,mean_conflict_wait_seconds,p95_conflict_wait_seconds,max_conflict_wait_seconds,congestion_delay_ratio,mean_release_delay_seconds,max_release_delay_seconds,mean_flow_time_seconds,makespan_seconds,entropy_samples,mean_spatial_entropy_normalized,mean_spatial_entropy_multiworker,min_spatial_entropy_normalized,max_spatial_entropy_normalized,mean_max_concentration,shared_worker_ratio,occupied_spatial_cells,congested_cell_seconds,max_cell_occupancy,simulation_elapsed_seconds
2023-01-09,0.05,A002,2|1|3|1,False,0.17454941333010765,1.4337084750235443,0.24623483708128485,1,7,7,42,7,4,4,0.9211854965885544,0.17454941333010765,55,1181,1181.0,4624.222399999976,6482,3853.518666666709,145,103,42,247.2504999999632,1.7051758620687119,4.664000000000022,12.699999999999994,0.06029368880593243,270.61002121211993,731.6011666666927,409.58764242424127,17048.762500000037,357,0.7934607500145374,0.9801573970767815,0.0,1.0,0.39211684673869546,0.041720990873533245,555,125.5724999999987,5,17048.762500000037
2023-01-09,0.1,A002,2|1|3|1,True,0.17454941333010765,1.4337084750235443,0.31792026083246205,1,7,7,42,7,4,4,0.9211854965885544,0.17454941333010765,55,1181,1181.0,4624.222399999976,6482,3853.518666666709,145,103,42,247.2504999999632,1.7051758620687119,4.664000000000022,12.699999999999994,0.06029368880593243,270.61002121211993,731.6011666666927,409.58764242424127,17048.762500000037,357,0.7934607500145374,0.9801573970767815,0.0,1.0,0.39211684673869546,0.041720990873533245,555,125.5724999999987,5,17048.762500000037
2023-01-09,0.25,A003,2|1|2|2,False,0.2782145881214467,0.8837812546453673,0.4991599017827886,2,7,7,42,7,4,4,0.9751060324573736,0.2782145881214467,55,1181,1181.0,4624.222399999991,6482,3853.5186666667346,114,79,35,215.57416666673637,1.8910014619889155,5.080000000000609,12.699999999999994,0.052978434136665864,341.81558484848614,1105.12316666667,480.2172727272765,16936.28700000005,415,0.9344793767433128,0.9768487187619013,0.0,1.0,0.37189328743545613,0.032701111837802485,553,105.54083333334694,5,16936.28700000005
2023-01-09,0.5,A004,2|2|2|1,False,0.3174065561872505,0.7453201408290404,0.6900666266017708,2,7,7,42,7,4,4,0.9751060324573735,0.3174065561872505,55,1181,1181.0,4624.2223999999815,6482,3853.5186666667496,122,92,30,192.78233333328973,1.5801830601089322,3.0,10.160000000003492,0.04764409106818495,372.37174545454417,1102.1473333333356,510.35903636363605,17046.76300000004,436,0.902780446422958,0.9767053961300488,0.0,1.0,0.38324595893403235,0.030203545633617858,556,91.02233333333167,4,17046.76300000004
2023-01-09,0.75,A004,2|2|2|1,True,0.3174065561872505,0.7453201408290404,0.8763966618090309,2,7,7,42,7,4,4,0.9751060324573735,0.3174065561872505,55,1181,1181.0,4624.2223999999815,6482,3853.5186666667496,122,92,30,192.78233333328973,1.5801830601089322,3.0,10.160000000003492,0.04764409106818495,372.37174545454417,1102.1473333333356,510.35903636363605,17046.76300000004,436,0.902780446422958,0.9767053961300488,0.0,1.0,0.38324595893403235,0.030203545633617858,556,91.02233333333167,4,17046.76300000004
2023-01-09,1.0,A005,3|2|1|1,False,0.46026369904439335,0.5790026695891751,1.0392663686335686,3,7,7,42,7,4,4,0.9211854965885544,0.46026369904439335,55,1181,1181.0,4624.222400000036,6482,3853.5186666668114,84,77,7,120.90366666666453,1.4393293650793397,5.080000000001483,10.160000000003492,0.030420437619989606,656.1622484848581,2305.1083333333418,792.8426545454668,17613.02300000008,780,0.3827733546672692,0.9919043742208306,0.0,1.0,0.7562759462759463,0.014588859416445624,553,30.022666666669714,4,17613.02300000008
2023-01-09,2.0,A005,3|2|1|1,True,0.46026369904439335,0.5790026695891751,1.6182690382227436,3,7,7,42,7,4,4,0.9211854965885544,0.46026369904439335,55,1181,1181.0,4624.222400000036,6482,3853.5186666668114,84,77,7,120.90366666666453,1.4393293650793397,5.080000000001483,10.160000000003492,0.030420437619989606,656.1622484848581,2305.1083333333418,792.8426545454668,17613.02300000008,780,0.3827733546672692,0.9919043742208306,0.0,1.0,0.7562759462759463,0.014588859416445624,553,30.022666666669714,4,17613.02300000008
2023-01-09,4.0,A005,3|2|1|1,True,0.46026369904439335,0.5790026695891751,2.776274377401094,3,7,7,42,7,4,4,0.9211854965885544,0.46026369904439335,55,1181,1181.0,4624.222400000036,6482,3853.5186666668114,84,77,7,120.90366666666453,1.4393293650793397,5.080000000001483,10.160000000003492,0.030420437619989606,656.1622484848581,2305.1083333333418,792.8426545454668,17613.02300000008,780,0.3827733546672692,0.9919043742208306,0.0,1.0,0.7562759462759463,0.014588859416445624,553,30.022666666669714,4,17613.02300000008
2023-01-09,8.0,A005,3|2|1|1,True,0.46026369904439335,0.5790026695891751,5.092285055757794,3,7,7,42,7,4,4,0.9211854965885544,0.46026369904439335,55,1181,1181.0,4624.222400000036,6482,3853.5186666668114,84,77,7,120.90366666666453,1.4393293650793397,5.080000000001483,10.160000000003492,0.030420437619989606,656.1622484848581,2305.1083333333418,792.8426545454668,17613.02300000008,780,0.3827733546672692,0.9919043742208306,0.0,1.0,0.7562759462759463,0.014588859416445624,553,30.022666666669714,4,17613.02300000008
2023-01-10,0.0,A001,4|2|1|1,False,0.06759818731117828,4.008684701486038,0.06759818731117828,0,8,8,42,8,4,4,0.875,0.06759818731117828,66,1324,1324.0,3794.8616000000015,5098,3162.384666666712,413,70,343,2224.607666666688,5.386459241323701,12.0,14.612833333332446,0.41295912988428746,335.4602626262612,1143.0881666666678,477.2631767676763,22060.488000000012,441,0.6303220844518989,0.8080582536142076,0.0,1.0,0.5728458049886621,0.3423710792131845,523,1039.0108333333403,6,22060.488000000012
2023-01-10,0.05,A002,3|2|2|1,False,0.13859516616314202,2.437787373510302,0.26048453483865713,1,8,8,42,8,4,4,0.9528195311147832,0.13859516616314202,66,1324,1324.0,3794.861600000012,5098,3162.3846666667255,420,68,352,1649.9796666666718,3.9285230158730284,6.0,12.699999999999974,0.3428625832084028,349.2672777777773,1329.0696666666677,482.3637070707075,22060.488000000012,459,0.6685634018389378,0.7868476960104422,0.0,1.0,0.5462210810250026,0.3008498583569405,522,1051.5643333333364,5,22060.488000000012
2023-01-10,0.1,A002,3|2|2|1,True,0.13859516616314202,2.437787373510302,0.3823739035141722,1,8,8,42,8,4,4,0.9528195311147832,0.13859516616314202,66,1324,1324.0,3794.861600000012,5098,3162.3846666667255,420,68,352,1649.9796666666718,3.9285230158730284,6.0,12.699999999999974,0.3428625832084028,349.2672777777773,1329.0696666666677,482.3637070707075,22060.488000000012,459,0.6685634018389378,0.7868476960104422,0.0,1.0,0.5462210810250026,0.3008498583569405,522,1051.5643333333364,5,22060.488000000012
2023-01-10,0.25,A003,2|2|2|2,False,0.26359516616314205,1.4595838721491798,0.628491134200437,2,8,8,42,8,4,4,1.0,0.26359516616314205,66,1324,1324.0,3794.8616000000025,5098,3162.384666666735,269,69,200,702.1933333333252,2.6103841387855957,3.0,12.699999999999974,0.18169987339712493,406.8682121212113,1587.920666666674,525.6042424242424,21991.154666666676,497,0.7324083148466345,0.82541254530335,0.0,1.0,0.5283151288684488,0.1618020304568528,525,601.3491666666621,5,21991.154666666676
2023-01-10,0.5,A003,2|2|2|2,True,0.26359516616314205,1.4595838721491798,0.993387102237732,2,8,8,42,8,4,4,1.0,0.26359516616314205,66,1324,1324.0,3794.8616000000025,5098,3162.384666666735,269,69,200,702.1933333333252,2.6103841387855957,3.0,12.699999999999974,0.18169987339712493,406.8682121212113,1587.920666666674,525.6042424242424,21991.154666666676,497,0.7324083148466345,0.82541254530335,0.0,1.0,0.5283151288684488,0.1618020304568528,525,601.3491666666621,5,21991.154666666676
2023-01-10,0.75,A003,2|2|2|2,True,0.26359516616314205,1.4595838721491798,1.3582830702750268,2,8,8,42,8,4,4,1.0,0.26359516616314205,66,1324,1324.0,3794.8616000000025,5098,3162.384666666735,269,69,200,702.1933333333252,2.6103841387855957,3.0,12.699999999999974,0.18169987339712493,406.8682121212113,1587.920666666674,525.6042424242424,21991.154666666676,497,0.7324083148466345,0.82541254530335,0.0,1.0,0.5283151288684488,0.1618020304568528,525,601.3491666666621,5,21991.154666666676
2023-01-10,1.0,A004,1|2|2|3,False,0.38859516616314205,1.3202606334234253,1.7088557995865674,3,8,8,42,8,4,4,0.9528195311147832,0.38859516616314205,66,1324,1324.0,3794.8616000000106,5098,3162.3846666666736,74,51,23,164.67433333333864,2.2253288288289004,5.080000000001746,12.699999999999974,0.04949546531436263,663.6011313131322,2763.169999999986,774.1929343434354,21991.154666666676,732,0.3589913924054581,0.9805287285104303,0.0,1.0,0.7581999739786625,0.029271613342409804,521,74.97399999999858,5,21991.154666666676
2023-01-10,2.0,A004,1|2|2|3,True,0.38859516616314205,1.3202606334234253,3.0291164330099924,3,8,8,42,8,4,4,0.9528195311147832,0.38859516616314205,66,1324,1324.0,3794.8616000000106,5098,3162.3846666666736,74,51,23,164.67433333333864,2.2253288288289004,5.080000000001746,12.699999999999974,0.04949546531436263,663.6011313131322,2763.169999999986,774.1929343434354,21991.154666666676,732,0.3589913924054581,0.9805287285104303,0.0,1.0,0.7581999739786625,0.029271613342409804,521,74.97399999999858,5,21991.154666666676
2023-01-10,4.0,A004,1|2|2|3,True,0.38859516616314205,1.3202606334234253,5.669637699856843,3,8,8,42,8,4,4,0.9528195311147832,0.38859516616314205,66,1324,1324.0,3794.8616000000106,5098,3162.3846666666736,74,51,23,164.67433333333864,2.2253288288289004,5.080000000001746,12.699999999999974,0.04949546531436263,663.6011313131322,2763.169999999986,774.1929343434354,21991.154666666676,732,0.3589913924054581,0.9805287285104303,0.0,1.0,0.7581999739786625,0.029271613342409804,521,74.97399999999858,5,21991.154666666676
