cell_id,cell_type,interval_count,unique_workers,worker_seconds,move_worker_seconds,pick_worker_seconds,wait_worker_seconds,occupied_seconds,congested_seconds,max_concurrent_workers,entropy_weight,allocation_id
EDGE:AISLE:x=5.840000:y=8.410000<->AISLE:x=6.000000:y=8.410000,edge,32,8,4.2666666666642,4.2666666666642,0.0,0.0,4.2666666666642,0.0,1,0.0,A001
EDGE:AISLE:x=5.840000:y=9.310000<->AISLE:x=6.000000:y=9.310000,edge,6,4,0.7999999999994998,0.7999999999994998,0.0,0.0,0.7999999999994998,0.0,1,0.0,A001
EDGE:AISLE:x=6.000000:y=10.210000<->AISLE:x=6.160000:y=10.210000,edge,11,6,1.4666666666657875,1.4666666666657875,0.0,0.0,1.4666666666657875,0.0,1,0.0,A001
EDGE:AISLE:x=6.000000:y=11.110000<->AISLE:x=6.160000:y=11.110000,edge,87,7,11.599999999994218,11.599999999994218,0.0,0.0,11.599999999994218,0.0,1,0.0,A001
EDGE:AISLE:x=6.000000:y=12.010000<->AISLE:x=6.160000:y=12.010000,edge,12,5,1.5999999999995964,1.5999999999995964,0.0,0.0,1.5999999999995964,0.0,1,0.0,A001
EDGE:AISLE:x=6.000000:y=12.910000<->AISLE:x=6.160000:y=12.910000,edge,9,5,1.1999999999993634,1.1999999999993634,0.0,0.0,1.1999999999993634,0.0,1,0.0,A001
EDGE:AISLE:x=6.000000:y=13.810000<->AISLE:x=6.160000:y=13.810000,edge,9,5,1.1999999999997044,1.1999999999997044,0.0,0.0,1.1999999999997044,0.0,1,0.0,A001
EDGE:AISLE:x=6.000000:y=14.710000<->AISLE:x=6.160000:y=14.710000,edge,3,3,0.3999999999997499,0.3999999999997499,0.0,0.0,0.3999999999997499,0.0,1,0.0,A001
EDGE:AISLE:x=6.000000:y=6.310000<->AISLE:x=6.160000:y=6.310000,edge,6,3,0.8000000000000123,0.8000000000000123,0.0,0.0,0.8000000000000123,0.0,1,0.0,A001
EDGE:AISLE:x=6.000000:y=7.510000<->AISLE:x=6.160000:y=7.510000,edge,33,8,4.399999999997419,4.399999999997419,0.0,0.0,4.399999999997419,0.0,1,0.0,A001
EDGE:AISLE:x=6.000000:y=8.410000<->AISLE:x=6.160000:y=8.410000,edge,28,8,3.7333333333311103,3.7333333333311103,0.0,0.0,3.7333333333311103,0.0,1,0.0,A001
EDGE:AISLE:x=6.000000:y=9.310000<->AISLE:x=6.160000:y=9.310000,edge,6,4,0.7999999999994998,0.7999999999994998,0.0,0.0,0.7999999999994998,0.0,1,0.0,A001
EDGE:AISLE:x=6.160000:y=10.210000<->AISLE:x=6.340000:y=10.210000,edge,15,6,2.2499999999967315,2.2499999999967315,0.0,0.0,2.2499999999967315,0.0,1,0.0,A001
EDGE:AISLE:x=6.160000:y=11.110000<->AISLE:x=6.340000:y=11.110000,edge,73,7,10.949999999985105,10.949999999985105,0.0,0.0,10.949999999985105,0.0,1,0.0,A001
EDGE:AISLE:x=6.160000:y=12.010000<->AISLE:x=6.340000:y=12.010000,edge,8,4,1.199999999998937,1.199999999998937,0.0,0.0,1.199999999998937,0.0,1,0.0,A001
EDGE:AISLE:x=6.160000:y=12.910000<->AISLE:x=6.340000:y=12.910000,edge,5,3,0.7499999999996305,0.7499999999996305,0.0,0.0,0.7499999999996305,0.0,1,0.0,A001
EDGE:AISLE:x=6.160000:y=13.810000<->AISLE:x=6.340000:y=13.810000,edge,9,5,1.34999999999917,1.34999999999917,0.0,0.0,1.34999999999917,0.0,1,0.0,A001
EDGE:AISLE:x=6.160000:y=14.710000<->AISLE:x=6.340000:y=14.710000,edge,3,3,0.4499999999992781,0.4499999999992781,0.0,0.0,0.4499999999992781,0.0,1,0.0,A001
EDGE:AISLE:x=6.160000:y=6.310000<->AISLE:x=6.340000:y=6.310000,edge,6,3,0.9000000000000083,0.9000000000000083,0.0,0.0,0.9000000000000083,0.0,1,0.0,A001
EDGE:AISLE:x=6.160000:y=7.510000<->AISLE:x=6.340000:y=7.510000,edge,31,8,4.649999999993058,4.649999999993058,0.0,0.0,4.649999999993058,0.0,1,0.0,A001
EDGE:AISLE:x=6.160000:y=8.410000<->AISLE:x=6.340000:y=8.410000,edge,22,8,3.2999999999948884,3.2999999999948884,0.0,0.0,3.2999999999948884,0.0,1,0.0,A001
EDGE:AISLE:x=6.160000:y=9.310000<->AISLE:x=6.340000:y=9.310000,edge,6,4,0.8999999999985278,0.8999999999985278,0.0,0.0,0.8999999999985278,0.0,1,0.0,A001
EDGE:AISLE:x=6.340000:y=10.210000<->AISLE:x=6.500000:y=10.210000,edge,15,6,1.9999999999988631,1.9999999999988631,0.0,0.0,1.9999999999988631,0.0,1,0.0,A001
EDGE:AISLE:x=6.340000:y=11.110000<->AISLE:x=6.500000:y=11.110000,edge,61,7,8.1333333333286,8.1333333333286,0.0,0.0,8.1333333333286,0.0,1,0.0,A001
EDGE:AISLE:x=6.340000:y=12.010000<->AISLE:x=6.500000:y=12.010000,edge,4,3,0.533333333332962,0.533333333332962,0.0,0.0,0.533333333332962,0.0,1,0.0,A001
EDGE:AISLE:x=6.340000:y=12.910000<->AISLE:x=6.500000:y=12.910000,edge,3,2,0.3999999999998636,0.3999999999998636,0.0,0.0,0.3999999999998636,0.0,1,0.0,A001
EDGE:AISLE:x=6.340000:y=13.810000<->AISLE:x=6.500000:y=13.810000,edge,9,5,1.1999999999997044,1.1999999999997044,0.0,0.0,1.1999999999997044,0.0,1,0.0,A001
EDGE:AISLE:x=6.340000:y=14.710000<->AISLE:x=6.500000:y=14.710000,edge,3,3,0.3999999999997499,0.3999999999997499,0.0,0.0,0.3999999999997499,0.0,1,0.0,A001
EDGE:AISLE:x=6.340000:y=6.310000<->AISLE:x=6.500000:y=6.310000,edge,4,2,0.5333333333333323,0.5333333333333323,0.0,0.0,0.5333333333333323,0.0,1,0.0,A001
EDGE:AISLE:x=6.340000:y=7.510000<->AISLE:x=6.500000:y=7.510000,edge,31,8,4.133333333331251,4.133333333331251,0.0,0.0,4.133333333331251,0.0,1,0.0,A001
EDGE:AISLE:x=6.340000:y=8.410000<->AISLE:x=6.500000:y=8.410000,edge,22,8,2.933333333331582,2.933333333331582,0.0,0.0,2.933333333331582,0.0,1,0.0,A001
EDGE:AISLE:x=6.340000:y=9.310000<->AISLE:x=6.500000:y=9.310000,edge,8,5,1.0666666666661513,1.0666666666661513,0.0,0.0,1.0666666666661513,0.0,1,0.0,A001
EDGE:AISLE:x=6.500000:y=10.210000<->AISLE:x=6.660000:y=10.210000,edge,15,6,1.9999999999988631,1.9999999999988631,0.0,0.0,1.9999999999988631,0.0,1,0.0,A001
EDGE:AISLE:x=6.500000:y=11.110000<->AISLE:x=6.660000:y=11.110000,edge,45,6,5.999999999996284,5.999999999996284,0.0,0.0,5.999999999996284,0.0,1,0.0,A001
EDGE:AISLE:x=6.500000:y=12.010000<->AISLE:x=6.660000:y=12.010000,edge,6,3,0.7999999999996135,0.7999999999996135,0.0,0.0,0.7999999999996135,0.0,1,0.0,A001
EDGE:AISLE:x=6.500000:y=12.910000<->AISLE:x=6.660000:y=12.910000,edge,3,2,0.3999999999998636,0.3999999999998636,0.0,0.0,0.3999999999998636,0.0,1,0.0,A001
EDGE:AISLE:x=6.500000:y=13.810000<->AISLE:x=6.660000:y=13.810000,edge,5,4,0.6666666666664014,0.6666666666664014,0.0,0.0,0.6666666666664014,0.0,1,0.0,A001
EDGE:AISLE:x=6.500000:y=14.710000<->AISLE:x=6.660000:y=14.710000,edge,3,3,0.3999999999997499,0.3999999999997499,0.0,0.0,0.3999999999997499,0.0,1,0.0,A001
EDGE:AISLE:x=6.500000:y=6.310000<->AISLE:x=6.660000:y=6.310000,edge,2,1,0.2666666666666657,0.2666666666666657,0.0,0.0,0.2666666666666657,0.0,1,0.0,A001
EDGE:AISLE:x=6.500000:y=7.510000<->AISLE:x=6.660000:y=7.510000,edge,23,7,3.0666666666650286,3.0666666666650286,0.0,0.0,3.0666666666650286,0.0,1,0.0,A001
EDGE:AISLE:x=6.500000:y=8.410000<->AISLE:x=6.660000:y=8.410000,edge,22,8,2.933333333331582,2.933333333331582,0.0,0.0,2.933333333331582,0.0,1,0.0,A001
EDGE:AISLE:x=6.500000:y=9.310000<->AISLE:x=6.660000:y=9.310000,edge,8,5,1.0666666666661513,1.0666666666661513,0.0,0.0,1.0666666666661513,0.0,1,0.0,A001
EDGE:AISLE:x=6.660000:y=10.210000<->SUP:RC-12,edge,13,6,2.166666666662394,2.166666666662394,0.0,0.0,2.166666666662394,0.0,1,0.0,A001
EDGE:AISLE:x=6.660000:y=11.110000<->SUP:RC-13,edge,25,6,4.166666666658113,4.166666666658113,0.0,0.0,4.166666666658113,0.0,1,0.0,A001
EDGE:AISLE:x=6.660000:y=12.010000<->SUP:RC-14,edge,6,3,0.9999999999981526,0.9999999999981526,0.0,0.0,0.9999999999981526,0.0,1,0.0,A001
EDGE:AISLE:x=6.660000:y=12.910000<->SUP:RC-15,edge,3,2,0.49999999999940314,0.49999999999940314,0.0,0.0,0.49999999999940314,0.0,1,0.0,A001
EDGE:AISLE:x=6.660000:y=13.810000<->SUP:RC-16,edge,5,4,0.8333333333321207,0.8333333333321207,0.0,0.0,0.8333333333321207,0.0,1,0.0,A001
EDGE:AISLE:x=6.660000:y=14.710000<->SUP:RC-17,edge,3,3,0.49999999999877787,0.49999999999877787,0.0,0.0,0.49999999999877787,0.0,1,0.0,A001
EDGE:AISLE:x=6.660000:y=7.510000<->SUP:RC-09,edge,13,7,2.1666666666624224,2.1666666666624224,0.0,0.0,2.1666666666624224,0.0,1,0.0,A001
EDGE:AISLE:x=6.660000:y=8.410000<->SUP:RC-10,edge,22,8,3.6666666666581413,3.6666666666581413,0.0,0.0,3.6666666666581413,0.0,1,0.0,A001
EDGE:AISLE:x=6.660000:y=9.310000<->SUP:RC-11,edge,8,5,1.3333333333308985,1.3333333333308985,0.0,0.0,1.3333333333308985,0.0,1,0.0,A001
EDGE:SUP:CC-01<->SUP:CC-02,edge,170,8,127.5,127.5,0.0,0.0,127.5,0.0,1,0.0,A001
EDGE:SUP:CC-02<->SUP:CC-03,edge,170,8,127.5,127.5,0.0,0.0,127.5,0.0,1,0.0,A001
EDGE:SUP:CC-03<->SUP:CC-04,edge,170,8,127.5,127.5,0.0,0.0,127.5,0.0,1,0.0,A001
EDGE:SUP:CC-04<->SUP:CC-05,edge,170,8,127.5,127.5,0.0,0.0,127.5,0.0,1,0.0,A001
EDGE:SUP:CC-05<->SUP:CC-06,edge,170,8,127.50000000000006,127.50000000000006,0.0,0.0,127.50000000000006,0.0,1,0.0,A001
EDGE:SUP:CC-06<->SUP:CC-07,edge,170,8,127.5,127.5,0.0,0.0,127.5,0.0,1,0.0,A001
EDGE:SUP:CC-07<->SUP:CC-08,edge,170,8,170.0,170.0,0.0,0.0,170.0,0.0,1,0.0,A001
EDGE:SUP:CC-08<->SUP:CC-09,edge,180,8,179.99999999999997,179.99999999999997,0.0,0.0,179.99999999999997,0.0,1,0.0,A001
EDGE:SUP:CC-09<->SUP:CC-10,edge,181,8,135.75000000000003,135.75,0.0,0.0,135.75,0.0,1,0.0,A001
EDGE:SUP:CC-10<->SUP:CC-11,edge,182,8,136.5,136.5,0.0,0.0,136.5,0.0,1,0.0,A001
EDGE:SUP:CC-11<->SUP:CC-12,edge,170,8,127.50000000000006,127.50000000000006,0.0,0.0,127.50000000000006,0.0,1,0.0,A001
EDGE:SUP:CC-12<->SUP:CC-13,edge,193,8,144.75,144.75,0.0,0.0,144.75,0.0,1,0.0,A001
EDGE:SUP:CC-13<->SUP:CC-14,edge,155,8,116.25,116.25,0.0,0.0,116.25,0.0,1,0.0,A001
EDGE:SUP:CC-14<->SUP:CC-15,edge,129,8,96.75,96.75,0.0,0.0,96.75,0.0,1,0.0,A001
EDGE:SUP:CC-15<->SUP:CC-16,edge,83,8,62.25,62.25,0.0,0.0,62.25,0.0,1,0.0,A001
EDGE:SUP:CC-16<->SUP:CC-17,edge,7,5,5.25,5.25,0.0,0.0,5.25,0.0,1,0.0,A001
EDGE:SUP:LC-08<->SUP:LC-09,edge,6,4,6.0,6.0,0.0,0.0,6.0,0.0,1,0.0,A001
EDGE:SUP:LC-09<->SUP:LC-10,edge,18,8,13.5,13.5,0.0,0.0,13.5,0.0,1,0.0,A001
EDGE:SUP:LC-10<->SUP:LC-11,edge,27,8,20.25,20.25,0.0,0.0,20.25,0.0,1,0.0,A001
EDGE:SUP:LC-11<->SUP:LC-12,edge,31,8,23.25,23.25,0.0,0.0,23.25,0.0,1,0.0,A001
EDGE:SUP:LC-12<->SUP:LC-13,edge,29,8,21.75,21.75,0.0,0.0,21.75,0.0,1,0.0,A001
EDGE:SUP:LC-13<->SUP:LC-14,edge,20,8,15.0,15.0,0.0,0.0,15.0,0.0,1,0.0,A001
EDGE:SUP:LC-14<->SUP:LC-15,edge,18,8,13.5,13.5,0.0,0.0,13.5,0.0,1,0.0,A001
EDGE:SUP:LC-15<->SUP:LC-16,edge,11,4,8.25,8.25,0.0,0.0,8.25,0.0,1,0.0,A001
EDGE:SUP:RC-09<->SUP:RC-10,edge,13,7,9.75,9.75,0.0,0.0,9.75,0.0,1,0.0,A001
EDGE:SUP:RC-10<->SUP:RC-11,edge,13,7,9.75,9.75,0.0,0.0,9.75,0.0,1,0.0,A001
EDGE:SUP:RC-11<->SUP:RC-12,edge,15,6,11.25,11.25,0.0,0.0,11.25,0.0,1,0.0,A001
EDGE:SUP:RC-12<->SUP:RC-13,edge,16,5,12.0,12.0,0.0,0.0,12.0,0.0,1,0.0,A001
EDGE:SUP:RC-13<->SUP:RC-14,edge,11,5,8.25,8.25,0.0,0.0,8.25,0.0,1,0.0,A001
EDGE:SUP:RC-14<->SUP:RC-15,edge,7,4,5.25,5.25,0.0,0.0,5.25,0.0,1,0.0,A001
EDGE:SUP:RC-15<->SUP:RC-16,edge,4,2,3.0,3.0,0.0,0.0,3.0,0.0,1,0.0,A001
EDGE:SUP:RC-16<->SUP:RC-17,edge,3,3,2.25,2.25,0.0,0.0,2.25,0.0,1,0.0,A001
NODE:AISLE:x=0.860000:y=11.110000,node,6,3,18.0,0.0,18.0,0.0,18.0,0.0,1,0.0,A001
NODE:AISLE:x=0.860000:y=12.010000,node,4,4,12.0,0.0,12.0,0.0,12.0,0.0,1,0.0,A001
NODE:AISLE:x=0.860000:y=12.910000,node,2,1,6.0,0.0,6.0,0.0,6.0,0.0,1,0.0,A001
NODE:AISLE:x=0.860000:y=6.310000,node,2,1,6.0,0.0,6.0,0.0,6.0,0.0,1,0.0,A001
NODE:AISLE:x=0.860000:y=7.510000,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1,0.0,A001
NODE:AISLE:x=0.860000:y=8.410000,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1,0.0,A001
NODE:AISLE:x=0.860000:y=9.310000,node,13,4,36.03333333333333,0.0,36.0,0.03333333333333144,36.03333333333333,0.0,1,0.0,A001
NODE:AISLE:x=1.020000:y=12.010000,node,9,2,27.000000000000114,0.0,27.000000000000114,0.0,27.000000000000114,0.0,1,0.0,A001
NODE:AISLE:x=1.020000:y=12.910000,node,7,5,21.0,0.0,21.0,0.0,21.0,0.0,1,0.0,A001
NODE:AISLE:x=1.020000:y=13.810000,node,7,1,21.0,0.0,21.0,0.0,21.0,0.0,1,0.0,A001
NODE:AISLE:x=1.020000:y=6.310000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,0.0,A001
NODE:AISLE:x=1.020000:y=8.410000,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1,0.0,A001
NODE:AISLE:x=1.020000:y=9.310000,node,19,5,56.53333333333467,0.0,54.0,2.5333333333346673,54.0,2.5333333333346673,2,0.0,A001
NODE:AISLE:x=1.180000:y=11.110000,node,2,2,3.0333333333327346,0.0,3.0,0.03333333333273458,3.0333333333327346,0.0,1,0.0,A001
NODE:AISLE:x=1.180000:y=12.910000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,0.0,A001
NODE:AISLE:x=1.180000:y=6.310000,node,2,1,6.0,0.0,6.0,0.0,6.0,0.0,1,0.0,A001
NODE:AISLE:x=1.180000:y=8.410000,node,4,3,12.0,0.0,12.0,0.0,12.0,0.0,1,0.0,A001
NODE:AISLE:x=1.180000:y=9.310000,node,6,2,15.03333333333319,0.0,15.0,0.03333333333318933,15.03333333333319,0.0,1,0.0,A001
NODE:AISLE:x=1.360000:y=10.210000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,0.0,A001
NODE:AISLE:x=1.360000:y=11.110000,node,5,2,15.0,0.0,15.0,0.0,15.0,0.0,1,0.0,A001
NODE:AISLE:x=1.360000:y=12.010000,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1,0.0,A001
NODE:AISLE:x=1.360000:y=12.910000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,0.0,A001
NODE:AISLE:x=1.360000:y=6.310000,node,4,1,12.0,0.0,12.0,0.0,12.0,0.0,1,0.0,A001
NODE:AISLE:x=1.360000:y=7.510000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,0.0,A001
NODE:AISLE:x=1.360000:y=8.410000,node,2,1,6.0,0.0,6.0,0.0,6.0,0.0,1,0.0,A001
NODE:AISLE:x=1.360000:y=9.310000,node,5,3,15.0,0.0,15.0,0.0,15.0,0.0,1,0.0,A001
NODE:AISLE:x=1.520000:y=10.210000,node,12,4,36.0,0.0,36.0,0.0,36.0,0.0,1,0.0,A001
NODE:AISLE:x=1.520000:y=11.110000,node,4,2,12.0,0.0,12.0,0.0,12.0,0.0,1,0.0,A001
NODE:AISLE:x=1.520000:y=12.010000,node,9,1,27.0,0.0,27.0,0.0,27.0,0.0,1,0.0,A001
NODE:AISLE:x=1.520000:y=12.910000,node,5,2,15.0,0.0,15.0,0.0,15.0,0.0,1,0.0,A001
NODE:AISLE:x=1.520000:y=13.810000,node,5,3,15.0,0.0,15.0,0.0,15.0,0.0,1,0.0,A001
NODE:AISLE:x=1.520000:y=6.310000,node,7,4,21.0,0.0,21.0,0.0,21.0,0.0,1,0.0,A001
NODE:AISLE:x=1.520000:y=7.510000,node,2,1,6.0,0.0,6.0,0.0,6.0,0.0,1,0.0,A001
NODE:AISLE:x=1.520000:y=8.410000,node,4,3,12.0,0.0,12.0,0.0,12.0,0.0,1,0.0,A001
NODE:AISLE:x=1.520000:y=9.310000,node,11,4,33.0,0.0,33.0,0.0,33.0,0.0,1,0.0,A001
NODE:AISLE:x=1.680000:y=10.210000,node,30,5,87.30000000000837,0.0,66.0,21.300000000008367,66.0,21.300000000008367,2,0.0,A001
NODE:AISLE:x=1.680000:y=11.110000,node,3,3,9.0,0.0,9.0,0.0,9.0,0.0,1,0.0,A001
NODE:AISLE:x=1.680000:y=12.010000,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1,0.0,A001
NODE:AISLE:x=1.680000:y=13.810000,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1,0.0,A001
NODE:AISLE:x=1.680000:y=6.310000,node,8,1,24.000000000000004,0.0,24.000000000000004,0.0,24.000000000000004,0.0,1,0.0,A001
NODE:AISLE:x=1.680000:y=8.410000,node,4,2,12.0,0.0,12.0,0.0,12.0,0.0,1,0.0,A001
NODE:AISLE:x=1.680000:y=9.310000,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1,0.0,A001
NODE:AISLE:x=1.860000:y=10.210000,node,9,5,27.0,0.0,27.0,0.0,27.0,0.0,1,0.0,A001
NODE:AISLE:x=1.860000:y=11.110000,node,16,7,48.0,0.0,48.0,0.0,48.0,0.0,1,0.0,A001
NODE:AISLE:x=1.860000:y=12.010000,node,4,3,12.0,0.0,12.0,0.0,12.0,0.0,1,0.0,A001
NODE:AISLE:x=1.860000:y=12.910000,node,9,4,27.0,0.0,27.0,0.0,27.0,0.0,1,0.0,A001
NODE:AISLE:x=1.860000:y=13.810000,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1,0.0,A001
NODE:AISLE:x=1.860000:y=6.310000,node,9,3,27.0,0.0,27.0,0.0,27.0,0.0,1,0.0,A001
NODE:AISLE:x=1.860000:y=7.510000,node,6,2,18.0,0.0,18.0,0.0,18.0,0.0,1,0.0,A001
NODE:AISLE:x=1.860000:y=8.410000,node,10,5,30.0,0.0,30.0,0.0,30.0,0.0,1,0.0,A001
NODE:AISLE:x=1.860000:y=9.310000,node,10,4,30.0,0.0,30.0,0.0,30.0,0.0,1,0.0,A001
NODE:AISLE:x=2.020000:y=10.210000,node,9,4,27.0,0.0,27.0,0.0,27.0,0.0,1,0.0,A001
NODE:AISLE:x=2.020000:y=11.110000,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1,0.0,A001
NODE:AISLE:x=2.020000:y=12.010000,node,3,1,9.0,0.0,9.0,0.0,9.0,0.0,1,0.0,A001
NODE:AISLE:x=2.020000:y=12.910000,node,19,4,57.0,0.0,57.0,0.0,57.0,0.0,1,0.0,A001
NODE:AISLE:x=2.020000:y=13.810000,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1,0.0,A001
NODE:AISLE:x=2.020000:y=6.310000,node,7,1,21.0,0.0,21.0,0.0,21.0,0.0,1,0.0,A001
NODE:AISLE:x=2.020000:y=7.510000,node,4,2,12.0,0.0,12.0,0.0,12.0,0.0,1,0.0,A001
NODE:AISLE:x=2.020000:y=8.410000,node,7,2,20.99999999999997,0.0,20.99999999999997,0.0,20.99999999999997,0.0,1,0.0,A001
NODE:AISLE:x=2.020000:y=9.310000,node,9,3,27.0,0.0,27.0,0.0,27.0,0.0,1,0.0,A001
NODE:AISLE:x=2.180000:y=10.210000,node,8,3,24.0,0.0,24.0,0.0,24.0,0.0,1,0.0,A001
NODE:AISLE:x=2.180000:y=11.110000,node,16,6,48.0,0.0,48.0,0.0,48.0,0.0,1,0.0,A001
NODE:AISLE:x=2.180000:y=12.010000,node,4,2,12.0,0.0,12.0,0.0,12.0,0.0,1,0.0,A001
NODE:AISLE:x=2.180000:y=12.910000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,0.0,A001
NODE:AISLE:x=2.180000:y=7.510000,node,5,2,15.0,0.0,15.0,0.0,15.0,0.0,1,0.0,A001
NODE:AISLE:x=2.180000:y=8.410000,node,10,3,30.0,0.0,30.0,0.0,30.0,0.0,1,0.0,A001
NODE:AISLE:x=2.180000:y=9.310000,node,11,5,33.0,0.0,33.0,0.0,33.0,0.0,1,0.0,A001
NODE:AISLE:x=2.360000:y=10.210000,node,4,2,12.0,0.0,12.0,0.0,12.0,0.0,1,0.0,A001
NODE:AISLE:x=2.360000:y=11.110000,node,13,6,38.483333333333356,0.0,36.0,2.4833333333333556,36.0,2.4833333333333556,2,0.0,A001
NODE:AISLE:x=2.360000:y=12.910000,node,3,3,9.0,0.0,9.0,0.0,9.0,0.0,1,0.0,A001
NODE:AISLE:x=2.360000:y=13.810000,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1,0.0,A001
NODE:AISLE:x=2.360000:y=7.510000,node,5,2,15.0,0.0,15.0,0.0,15.0,0.0,1,0.0,A001
NODE:AISLE:x=2.360000:y=8.410000,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1,0.0,A001
NODE:AISLE:x=2.360000:y=9.310000,node,15,5,44.11666666666133,0.0,42.0,2.116666666661331,42.0,2.116666666661331,2,0.0,A001
NODE:AISLE:x=2.520000:y=10.210000,node,22,6,60.149999999999636,0.0,60.0,0.1499999999996362,60.149999999999636,0.0,1,0.0,A001
NODE:AISLE:x=2.520000:y=11.110000,node,13,5,39.0,0.0,39.0,0.0,39.0,0.0,1,0.0,A001
NODE:AISLE:x=2.520000:y=12.010000,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1,0.0,A001
NODE:AISLE:x=2.520000:y=12.910000,node,6,2,18.0,0.0,18.0,0.0,18.0,0.0,1,0.0,A001
NODE:AISLE:x=2.520000:y=6.310000,node,4,1,12.000000000000004,0.0,12.000000000000004,0.0,12.000000000000004,0.0,1,0.0,A001
NODE:AISLE:x=2.520000:y=7.510000,node,6,4,18.0,0.0,18.0,0.0,18.0,0.0,1,0.0,A001
NODE:AISLE:x=2.520000:y=9.310000,node,9,4,27.0,0.0,27.0,0.0,27.0,0.0,1,0.0,A001
NODE:AISLE:x=2.680000:y=10.210000,node,42,6,124.43333333333248,0.0,105.0,19.433333333332484,105.0,19.433333333332484,2,0.0,A001
NODE:AISLE:x=2.680000:y=11.110000,node,4,3,12.0,0.0,12.0,0.0,12.0,0.0,1,0.0,A001
NODE:AISLE:x=2.680000:y=12.010000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,0.0,A001
NODE:AISLE:x=2.680000:y=12.910000,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1,0.0,A001
NODE:AISLE:x=2.680000:y=13.810000,node,2,1,6.0,0.0,6.0,0.0,6.0,0.0,1,0.0,A001
NODE:AISLE:x=2.680000:y=6.310000,node,1,1,0.03333333333330302,0.0,0.0,0.03333333333330302,0.03333333333330302,0.0,1,0.0,A001
NODE:AISLE:x=2.680000:y=7.510000,node,7,3,21.0,0.0,21.0,0.0,21.0,0.0,1,0.0,A001
NODE:AISLE:x=2.680000:y=8.410000,node,8,3,24.0,0.0,24.0,0.0,24.0,0.0,1,0.0,A001
NODE:AISLE:x=2.680000:y=9.310000,node,14,5,42.0,0.0,42.0,0.0,42.0,0.0,1,0.0,A001
NODE:AISLE:x=2.860000:y=10.210000,node,38,5,107.9333333333343,0.0,96.0,11.933333333334303,96.13333333333321,11.800000000001091,2,0.0,A001
NODE:AISLE:x=2.860000:y=11.110000,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1,0.0,A001
NODE:AISLE:x=2.860000:y=12.010000,node,3,3,9.0,0.0,9.0,0.0,9.0,0.0,1,0.0,A001
NODE:AISLE:x=2.860000:y=12.910000,node,7,4,21.0,0.0,21.0,0.0,21.0,0.0,1,0.0,A001
NODE:AISLE:x=2.860000:y=13.810000,node,5,1,15.0,0.0,15.0,0.0,15.0,0.0,1,0.0,A001
NODE:AISLE:x=2.860000:y=6.310000,node,14,2,41.999999999999986,0.0,41.999999999999986,0.0,41.999999999999986,0.0,1,0.0,A001
NODE:AISLE:x=2.860000:y=7.510000,node,3,1,9.0,0.0,9.0,0.0,9.0,0.0,1,0.0,A001
NODE:AISLE:x=2.860000:y=8.410000,node,23,4,68.18333333333305,0.0,54.0,14.183333333333053,54.0,14.183333333333053,2,0.0,A001
NODE:AISLE:x=2.860000:y=9.310000,node,9,5,27.0,0.0,27.0,0.0,27.0,0.0,1,0.0,A001
NODE:AISLE:x=3.020000:y=10.210000,node,33,6,96.6833333333343,0.0,87.0,9.683333333334303,87.0,9.683333333334303,2,0.0,A001
NODE:AISLE:x=3.020000:y=11.110000,node,4,3,12.0,0.0,12.0,0.0,12.0,0.0,1,0.0,A001
NODE:AISLE:x=3.020000:y=12.010000,node,19,3,57.0,0.0,57.0,0.0,57.0,0.0,1,0.0,A001
NODE:AISLE:x=3.020000:y=12.910000,node,7,4,21.0,0.0,21.0,0.0,21.0,0.0,1,0.0,A001
NODE:AISLE:x=3.020000:y=13.810000,node,5,3,15.0,0.0,15.0,0.0,15.0,0.0,1,0.0,A001
NODE:AISLE:x=3.020000:y=7.510000,node,4,1,12.0,0.0,12.0,0.0,12.0,0.0,1,0.0,A001
NODE:AISLE:x=3.020000:y=8.410000,node,28,5,82.16666666666694,0.0,69.0,13.166666666666941,69.0,13.133333333333411,3,0.0,A001
NODE:AISLE:x=3.020000:y=9.310000,node,11,3,33.0,0.0,33.0,0.0,33.0,0.0,1,0.0,A001
