selected_date,entropy_weight,allocation_id,zone_id,workload,workload_share,workers,worker_share
2023-02-13,0.25,A001,Z02,300.0,0.4665629860031104,3,0.375
2023-02-13,0.25,A001,Z03,318.0,0.49455676516329705,4,0.5
2023-02-13,0.25,A001,Z04,25.0,0.038880248833592534,1,0.125
2023-02-13,0.5,A001,Z01,0.0,0.0,0,0.0
2023-02-13,0.5,A001,Z02,300.0,0.4665629860031104,3,0.375
2023-02-13,0.5,A001,Z03,318.0,0.49455676516329705,4,0.5
2023-02-13,0.5,A001,Z04,25.0,0.038880248833592534,1,0.125
2023-02-13,0.75,A001,Z01,0.0,0.0,0,0.0
2023-02-13,0.75,A001,Z02,300.0,0.4665629860031104,3,0.375
2023-02-13,0.75,A001,Z03,318.0,0.49455676516329705,4,0.5
2023-02-13,0.75,A001,Z04,25.0,0.038880248833592534,1,0.125
2023-02-13,1.0,A001,Z01,0.0,0.0,0,0.0
2023-02-13,1.0,A001,Z02,300.0,0.4665629860031104,3,0.375
2023-02-13,1.0,A001,Z03,318.0,0.49455676516329705,4,0.5
2023-02-13,1.0,A001,Z04,25.0,0.038880248833592534,1,0.125
2023-02-13,2.0,A002,Z01,0.0,0.0,0,0.0
2023-02-13,2.0,A002,Z02,300.0,0.4665629860031104,3,0.375
2023-02-13,2.0,A002,Z03,318.0,0.49455676516329705,3,0.375
2023-02-13,2.0,A002,Z04,25.0,0.038880248833592534,2,0.25
2023-02-13,4.0,A002,Z01,0.0,0.0,0,0.0
2023-02-13,4.0,A002,Z02,300.0,0.4665629860031104,3,0.375
2023-02-13,4.0,A002,Z03,318.0,0.49455676516329705,3,0.375
2023-02-13,4.0,A002,Z04,25.0,0.038880248833592534,2,0.25
2023-02-13,8.0,A002,Z01,0.0,0.0,0,0.0
2023-02-13,8.0,A002,Z02,300.0,0.4665629860031104,3,0.375
2023-02-13,8.0,A002,Z03,318.0,0.49455676516329705,3,0.375
2023-02-13,8.0,A002,Z04,25.0,0.038880248833592534,2,0.25
2023-02-14,0.0,A001,Z01,0.0,0.0,0,0.0
2023-02-14,0.0,A001,Z02,197.0,0.4182590233545648,2,0.4
2023-02-14,0.0,A001,Z03,88.0,0.18683651804670912,1,0.2
2023-02-14,0.0,A001,Z04,186.0,0.39490445859872614,2,0.4
2023-02-14,0.05,A001,Z01,0.0,0.0,0,0.0
2023-02-14,0.05,A001,Z02,197.0,0.4182590233545648,2,0.4
2023-02-14,0.05,A001,Z03,88.0,0.18683651804670912,1,0.2
2023-02-14,0.05,A001,Z04,186.0,0.39490445859872614,2,0.4
2023-02-14,0.1,A001,Z01,0.0,0.0,0,0.0
2023-02-14,0.1,A001,Z02,197.0,0.4182590233545648,2,0.4
2023-02-14,0.1,A001,Z03,88.0,0.18683651804670912,1,0.2
2023-02-14,0.1,A001,Z04,186.0,0.39490445859872614,2,0.4
2023-02-14,0.25,A001,Z01,0.0,0.0,0,0.0
2023-02-14,0.25,A001,Z02,197.0,0.4182590233545648,2,0.4
2023-02-14,0.25,A001,Z03,88.0,0.18683651804670912,1,0.2
2023-02-14,0.25,A001,Z04,186.0,0.39490445859872614,2,0.4
2023-02-14,0.5,A001,Z01,0.0,0.0,0,0.0
2023-02-14,0.5,A001,Z02,197.0,0.4182590233545648,2,0.4
2023-02-14,0.5,A001,Z03,88.0,0.18683651804670912,1,0.2
2023-02-14,0.5,A001,Z04,186.0,0.39490445859872614,2,0.4
2023-02-14,0.75,A001,Z01,0.0,0.0,0,0.0
2023-02-14,0.75,A001,Z02,197.0,0.4182590233545648,2,0.4
2023-02-14,0.75,A001,Z03,88.0,0.18683651804670912,1,0.2
2023-02-14,0.75,A001,Z04,186.0,0.39490445859872614,2,0.4
2023-02-14,1.0,A001,Z01,0.0,0.0,0,0.0
2023-02-14,1.0,A001,Z02,197.0,0.4182590233545648,2,0.4
2023-02-14,1.0,A001,Z03,88.0,0.18683651804670912,1,0.2
2023-02-14,1.0,A001,Z04,186.0,0.39490445859872614,2,0.4
2023-02-14,2.0,A001,Z01,0.0,0.0,0,0.0
2023-02-14,2.0,A001,Z02,197.0,0.4182590233545648,2,0.4
2023-02-14,2.0,A001,Z03,88.0,0.18683651804670912,1,0.2
2023-02-14,2.0,A001,Z04,186.0,0.39490445859872614,2,0.4
2023-02-14,4.0,A001,Z01,0.0,0.0,0,0.0
2023-02-14,4.0,A001,Z02,197.0,0.4182590233545648,2,0.4
2023-02-14,4.0,A001,Z03,88.0,0.18683651804670912,1,0.2
2023-02-14,4.0,A001,Z04,186.0,0.39490445859872614,2,0.4
2023-02-14,8.0,A001,Z01,0.0,0.0,0,0.0
2023-02-14,8.0,A001,Z02,197.0,0.4182590233545648,2,0.4
2023-02-14,8.0,A001,Z03,88.0,0.18683651804670912,1,0.2
2023-02-14,8.0,A001,Z04,186.0,0.39490445859872614,2,0.4
2023-02-16,0.0,A001,Z01,0.0,0.0,0,0.0
2023-02-16,0.0,A001,Z02,170.0,0.22911051212938005,2,0.2222222222222222
2023-02-16,0.0,A001,Z03,189.0,0.25471698113207547,2,0.2222222222222222
2023-02-16,0.0,A001,Z04,383.0,0.5161725067385444,5,0.5555555555555556
2023-02-16,0.05,A001,Z01,0.0,0.0,0,0.0
2023-02-16,0.05,A001,Z02,170.0,0.22911051212938005,2,0.2222222222222222
2023-02-16,0.05,A001,Z03,189.0,0.25471698113207547,2,0.2222222222222222
2023-02-16,0.05,A001,Z04,383.0,0.5161725067385444,5,0.5555555555555556
2023-02-16,0.1,A001,Z01,0.0,0.0,0,0.0
2023-02-16,0.1,A001,Z02,170.0,0.22911051212938005,2,0.2222222222222222
2023-02-16,0.1,A001,Z03,189.0,0.25471698113207547,2,0.2222222222222222
2023-02-16,0.1,A001,Z04,383.0,0.5161725067385444,5,0.5555555555555556
2023-02-16,0.25,A002,Z01,0.0,0.0,0,0.0
2023-02-16,0.25,A002,Z02,170.0,0.22911051212938005,2,0.2222222222222222
2023-02-16,0.25,A002,Z03,189.0,0.25471698113207547,3,0.3333333333333333
2023-02-16,0.25,A002,Z04,383.0,0.5161725067385444,4,0.4444444444444444
2023-02-16,0.5,A002,Z01,0.0,0.0,0,0.0
2023-02-16,0.5,A002,Z02,170.0,0.22911051212938005,2,0.2222222222222222
2023-02-16,0.5,A002,Z03,189.0,0.25471698113207547,3,0.3333333333333333
2023-02-16,0.5,A002,Z04,383.0,0.5161725067385444,4,0.4444444444444444
2023-02-16,0.75,A002,Z01,0.0,0.0,0,0.0
2023-02-16,0.75,A002,Z02,170.0,0.22911051212938005,2,0.2222222222222222
2023-02-16,0.75,A002,Z03,189.0,0.25471698113207547,3,0.3333333333333333
2023-02-16,0.75,A002,Z04,383.0,0.5161725067385444,4,0.4444444444444444
2023-02-16,1.0,A002,Z01,0.0,0.0,0,0.0
2023-02-16,1.0,A002,Z02,170.0,0.22911051212938005,2,0.2222222222222222
2023-02-16,1.0,A002,Z03,189.0,0.25471698113207547,3,0.3333333333333333
2023-02-16,1.0,A002,Z04,383.0,0.5161725067385444,4,0.4444444444444444
2023-02-16,2.0,A003,Z01,0.0,0.0,0,0.0
2023-02-16,2.0,A003,Z02,170.0,0.22911051212938005,3,0.3333333333333333
2023-02-16,2.0,A003,Z03,189.0,0.25471698113207547,3,0.3333333333333333
2023-02-16,2.0,A003,Z04,383.0,0.5161725067385444,3,0.3333333333333333
2023-02-16,4.0,A003,Z01,0.0,0.0,0,0.0
2023-02-16,4.0,A003,Z02,170.0,0.22911051212938005,3,0.3333333333333333
2023-02-16,4.0,A003,Z03,189.0,0.25471698113207547,3,0.3333333333333333
2023-02-16,4.0,A003,Z04,383.0,0.5161725067385444,3,0.3333333333333333
2023-02-16,8.0,A003,Z01,0.0,0.0,0,0.0
2023-02-16,8.0,A003,Z02,170.0,0.22911051212938005,3,0.3333333333333333
2023-02-16,8.0,A003,Z03,189.0,0.25471698113207547,3,0.3333333333333333
2023-02-16,8.0,A003,Z04,383.0,0.5161725067385444,3,0.3333333333333333
2023-02-21,0.0,A001,Z01,0.0,0.0,0,0.0
2023-02-21,0.0,A001,Z02,329.0,0.20447482908638906,1,0.14285714285714285
2023-02-21,0.0,A001,Z03,1086.0,0.6749533871970168,5,0.7142857142857143
2023-02-21,0.0,A001,Z04,194.0,0.12057178371659416,1,0.14285714285714285
2023-02-21,0.05,A001,Z01,0.0,0.0,0,0.0
2023-02-21,0.05,A001,Z02,329.0,0.20447482908638906,1,0.14285714285714285
2023-02-21,0.05,A001,Z03,1086.0,0.6749533871970168,5,0.7142857142857143
2023-02-21,0.05,A001,Z04,194.0,0.12057178371659416,1,0.14285714285714285
2023-02-21,0.1,A002,Z01,0.0,0.0,0,0.0
2023-02-21,0.1,A002,Z02,329.0,0.20447482908638906,2,0.2857142857142857
2023-02-21,0.1,A002,Z03,1086.0,0.6749533871970168,4,0.5714285714285714
2023-02-21,0.1,A002,Z04,194.0,0.12057178371659416,1,0.14285714285714285
2023-02-21,0.25,A002,Z01,0.0,0.0,0,0.0
2023-02-21,0.25,A002,Z02,329.0,0.20447482908638906,2,0.2857142857142857
2023-02-21,0.25,A002,Z03,1086.0,0.6749533871970168,4,0.5714285714285714
2023-02-21,0.25,A002,Z04,194.0,0.12057178371659416,1,0.14285714285714285
2023-02-21,0.5,A002,Z01,0.0,0.0,0,0.0
2023-02-21,0.5,A002,Z02,329.0,0.20447482908638906,2,0.2857142857142857
2023-02-21,0.5,A002,Z03,1086.0,0.6749533871970168,4,0.5714285714285714
2023-02-21,0.5,A002,Z04,194.0,0.12057178371659416,1,0.14285714285714285
2023-02-21,0.75,A002,Z01,0.0,0.0,0,0.0
2023-02-21,0.75,A002,Z02,329.0,0.20447482908638906,2,0.2857142857142857
2023-02-21,0.75,A002,Z03,1086.0,0.6749533871970168,4,0.5714285714285714
2023-02-21,0.75,A002,Z04,194.0,0.12057178371659416,1,0.14285714285714285
2023-02-21,1.0,A002,Z01,0.0,0.0,0,0.0
2023-02-21,1.0,A002,Z02,329.0,0.20447482908638906,2,0.2857142857142857
2023-02-21,1.0,A002,Z03,1086.0,0.6749533871970168,4,0.5714285714285714
2023-02-21,1.0,A002,Z04,194.0,0.12057178371659416,1,0.14285714285714285
2023-02-21,2.0,A003,Z01,0.0,0.0,0,0.0
2023-02-21,2.0,A003,Z02,329.0,0.20447482908638906,2,0.2857142857142857
2023-02-21,2.0,A003,Z03,1086.0,0.6749533871970168,3,0.42857142857142855
2023-02-21,2.0,A003,Z04,194.0,0.12057178371659416,2,0.2857142857142857
2023-02-21,4.0,A003,Z01,0.0,0.0,0,0.0
2023-02-21,4.0,A003,Z02,329.0,0.20447482908638906,2,0.2857142857142857
2023-02-21,4.0,A003,Z03,1086.0,0.6749533871970168,3,0.42857142857142855
2023-02-21,4.0,A003,Z04,194.0,0.12057178371659416,2,0.2857142857142857
2023-02-21,8.0,A003,Z01,0.0,0.0,0,0.0
2023-02-21,8.0,A003,Z02,329.0,0.20447482908638906,2,0.2857142857142857
2023-02-21,8.0,A003,Z03,1086.0,0.6749533871970168,3,0.42857142857142855
2023-02-21,8.0,A003,Z04,194.0,0.12057178371659416,2,0.2857142857142857
2023-02-22,0.0,A001,Z01,0.0,0.0,0,0.0
2023-02-22,0.0,A001,Z02,497.0,0.5540691192865106,4,0.5
2023-02-22,0.0,A001,Z03,307.0,0.34225195094760313,3,0.375
2023-02-22,0.0,A001,Z04,93.0,0.10367892976588629,1,0.125
2023-02-22,0.05,A001,Z01,0.0,0.0,0,0.0
2023-02-22,0.05,A001,Z02,497.0,0.5540691192865106,4,0.5
2023-02-22,0.05,A001,Z03,307.0,0.34225195094760313,3,0.375
2023-02-22,0.05,A001,Z04,93.0,0.10367892976588629,1,0.125
2023-02-22,0.1,A001,Z01,0.0,0.0,0,0.0
2023-02-22,0.1,A001,Z02,497.0,0.5540691192865106,4,0.5
2023-02-22,0.1,A001,Z03,307.0,0.34225195094760313,3,0.375
2023-02-22,0.1,A001,Z04,93.0,0.10367892976588629,1,0.125
2023-02-22,0.25,A001,Z01,0.0,0.0,0,0.0
2023-02-22,0.25,A001,Z02,497.0,0.5540691192865106,4,0.5
2023-02-22,0.25,A001,Z03,307.0,0.34225195094760313,3,0.375
2023-02-22,0.25,A001,Z04,93.0,0.10367892976588629,1,0.125
2023-02-22,0.5,A001,Z01,0.0,0.0,0,0.0
2023-02-22,0.5,A001,Z02,497.0,0.5540691192865106,4,0.5
2023-02-22,0.5,A001,Z03,307.0,0.34225195094760313,3,0.375
2023-02-22,0.5,A001,Z04,93.0,0.10367892976588629,1,0.125
2023-02-22,0.75,A001,Z01,0.0,0.0,0,0.0
2023-02-22,0.75,A001,Z02,497.0,0.5540691192865106,4,0.5
2023-02-22,0.75,A001,Z03,307.0,0.34225195094760313,3,0.375
2023-02-22,0.75,A001,Z04,93.0,0.10367892976588629,1,0.125
2023-02-22,1.0,A001,Z01,0.0,0.0,0,0.0
2023-02-22,1.0,A001,Z02,497.0,0.5540691192865106,4,0.5
2023-02-22,1.0,A001,Z03,307.0,0.34225195094760313,3,0.375
2023-02-22,1.0,A001,Z04,93.0,0.10367892976588629,1,0.125
2023-02-22,2.0,A002,Z01,0.0,0.0,0,0.0
2023-02-22,2.0,A002,Z02,497.0,0.5540691192865106,3,0.375
2023-02-22,2.0,A002,Z03,307.0,0.34225195094760313,3,0.375
2023-02-22,2.0,A002,Z04,93.0,0.10367892976588629,2,0.25
2023-02-22,4.0,A002,Z01,0.0,0.0,0,0.0
2023-02-22,4.0,A002,Z02,497.0,0.5540691192865106,3,0.375
2023-02-22,4.0,A002,Z03,307.0,0.34225195094760313,3,0.375
2023-02-22,4.0,A002,Z04,93.0,0.10367892976588629,2,0.25
2023-02-22,8.0,A002,Z01,0.0,0.0,0,0.0
2023-02-22,8.0,A002,Z02,497.0,0.5540691192865106,3,0.375
2023-02-22,8.0,A002,Z03,307.0,0.34225195094760313,3,0.375
2023-02-22,8.0,A002,Z04,93.0,0.10367892976588629,2,0.25
2023-02-23,0.0,A001,Z01,0.0,0.0,0,0.0
2023-02-23,0.0,A001,Z02,628.0,0.5097402597402597,4,0.5714285714285714
2023-02-23,0.0,A001,Z03,257.0,0.2086038961038961,1,0.14285714285714285
2023-02-23,0.0,A001,Z04,347.0,0.28165584415584416,2,0.2857142857142857
2023-02-23,0.05,A001,Z01,0.0,0.0,0,0.0
2023-02-23,0.05,A001,Z02,628.0,0.5097402597402597,4,0.5714285714285714
2023-02-23,0.05,A001,Z03,257.0,0.2086038961038961,1,0.14285714285714285
2023-02-23,0.05,A001,Z04,347.0,0.28165584415584416,2,0.2857142857142857
2023-02-23,0.1,A002,Z01,0.0,0.0,0,0.0
2023-02-23,0.1,A002,Z02,628.0,0.5097402597402597,3,0.42857142857142855
2023-02-23,0.1,A002,Z03,257.0,0.2086038961038961,2,0.2857142857142857
2023-02-23,0.1,A002,Z04,347.0,0.28165584415584416,2,0.2857142857142857
2023-02-23,0.25,A002,Z01,0.0,0.0,0,0.0
2023-02-23,0.25,A002,Z02,628.0,0.5097402597402597,3,0.42857142857142855
2023-02-23,0.25,A002,Z03,257.0,0.2086038961038961,2,0.2857142857142857
2023-02-23,0.25,A002,Z04,347.0,0.28165584415584416,2,0.2857142857142857
2023-02-23,0.5,A002,Z01,0.0,0.0,0,0.0
2023-02-23,0.5,A002,Z02,628.0,0.5097402597402597,3,0.42857142857142855
2023-02-23,0.5,A002,Z03,257.0,0.2086038961038961,2,0.2857142857142857
2023-02-23,0.5,A002,Z04,347.0,0.28165584415584416,2,0.2857142857142857
2023-02-23,0.75,A002,Z01,0.0,0.0,0,0.0
2023-02-23,0.75,A002,Z02,628.0,0.5097402597402597,3,0.42857142857142855
2023-02-23,0.75,A002,Z03,257.0,0.2086038961038961,2,0.2857142857142857
2023-02-23,0.75,A002,Z04,347.0,0.28165584415584416,2,0.2857142857142857
2023-02-23,1.0,A002,Z01,0.0,0.0,0,0.0
2023-02-23,1.0,A002,Z02,628.0,0.5097402597402597,3,0.42857142857142855
2023-02-23,1.0,A002,Z03,257.0,0.2086038961038961,2,0.2857142857142857
2023-02-23,1.0,A002,Z04,347.0,0.28165584415584416,2,0.2857142857142857
2023-02-23,2.0,A002,Z01,0.0,0.0,0,0.0
2023-02-23,2.0,A002,Z02,628.0,0.5097402597402597,3,0.42857142857142855
2023-02-23,2.0,A002,Z03,257.0,0.2086038961038961,2,0.2857142857142857
2023-02-23,2.0,A002,Z04,347.0,0.28165584415584416,2,0.2857142857142857
2023-02-23,4.0,A002,Z01,0.0,0.0,0,0.0
2023-02-23,4.0,A002,Z02,628.0,0.5097402597402597,3,0.42857142857142855
2023-02-23,4.0,A002,Z03,257.0,0.2086038961038961,2,0.2857142857142857
2023-02-23,4.0,A002,Z04,347.0,0.28165584415584416,2,0.2857142857142857
2023-02-23,8.0,A002,Z01,0.0,0.0,0,0.0
2023-02-23,8.0,A002,Z02,628.0,0.5097402597402597,3,0.42857142857142855
2023-02-23,8.0,A002,Z03,257.0,0.2086038961038961,2,0.2857142857142857
2023-02-23,8.0,A002,Z04,347.0,0.28165584415584416,2,0.2857142857142857
2023-02-27,0.0,A001,Z01,0.0,0.0,0,0.0
2023-02-27,0.0,A001,Z02,257.0,0.42131147540983604,3,0.42857142857142855
2023-02-27,0.0,A001,Z03,312.0,0.5114754098360655,3,0.42857142857142855
2023-02-27,0.0,A001,Z04,41.0,0.06721311475409836,1,0.14285714285714285
2023-02-27,0.05,A001,Z01,0.0,0.0,0,0.0
2023-02-27,0.05,A001,Z02,257.0,0.42131147540983604,3,0.42857142857142855
2023-02-27,0.05,A001,Z03,312.0,0.5114754098360655,3,0.42857142857142855
2023-02-27,0.05,A001,Z04,41.0,0.06721311475409836,1,0.14285714285714285
2023-02-27,0.1,A001,Z01,0.0,0.0,0,0.0
2023-02-27,0.1,A001,Z02,257.0,0.42131147540983604,3,0.42857142857142855
2023-02-27,0.1,A001,Z03,312.0,0.5114754098360655,3,0.42857142857142855
2023-02-27,0.1,A001,Z04,41.0,0.06721311475409836,1,0.14285714285714285
2023-02-27,0.25,A001,Z01,0.0,0.0,0,0.0
2023-02-27,0.25,A001,Z02,257.0,0.42131147540983604,3,0.42857142857142855
2023-02-27,0.25,A001,Z03,312.0,0.5114754098360655,3,0.42857142857142855
2023-02-27,0.25,A001,Z04,41.0,0.06721311475409836,1,0.14285714285714285
2023-02-27,0.5,A001,Z01,0.0,0.0,0,0.0
2023-02-27,0.5,A001,Z02,257.0,0.42131147540983604,3,0.42857142857142855
2023-02-27,0.5,A001,Z03,312.0,0.5114754098360655,3,0.42857142857142855
2023-02-27,0.5,A001,Z04,41.0,0.06721311475409836,1,0.14285714285714285
2023-02-27,0.75,A001,Z01,0.0,0.0,0,0.0
2023-02-27,0.75,A001,Z02,257.0,0.42131147540983604,3,0.42857142857142855
2023-02-27,0.75,A001,Z03,312.0,0.5114754098360655,3,0.42857142857142855
2023-02-27,0.75,A001,Z04,41.0,0.06721311475409836,1,0.14285714285714285
2023-02-27,1.0,A001,Z01,0.0,0.0,0,0.0
2023-02-27,1.0,A001,Z02,257.0,0.42131147540983604,3,0.42857142857142855
2023-02-27,1.0,A001,Z03,312.0,0.5114754098360655,3,0.42857142857142855
2023-02-27,1.0,A001,Z04,41.0,0.06721311475409836,1,0.14285714285714285
2023-02-27,2.0,A001,Z01,0.0,0.0,0,0.0
2023-02-27,2.0,A001,Z02,257.0,0.42131147540983604,3,0.42857142857142855
2023-02-27,2.0,A001,Z03,312.0,0.5114754098360655,3,0.42857142857142855
2023-02-27,2.0,A001,Z04,41.0,0.06721311475409836,1,0.14285714285714285
2023-02-27,4.0,A002,Z01,0.0,0.0,0,0.0
2023-02-27,4.0,A002,Z02,257.0,0.42131147540983604,2,0.2857142857142857
2023-02-27,4.0,A002,Z03,312.0,0.5114754098360655,3,0.42857142857142855
2023-02-27,4.0,A002,Z04,41.0,0.06721311475409836,2,0.2857142857142857
2023-02-27,8.0,A002,Z01,0.0,0.0,0,0.0
2023-02-27,8.0,A002,Z02,257.0,0.42131147540983604,2,0.2857142857142857
2023-02-27,8.0,A002,Z03,312.0,0.5114754098360655,3,0.42857142857142855
2023-02-27,8.0,A002,Z04,41.0,0.06721311475409836,2,0.2857142857142857
2023-02-28,0.0,A001,Z01,0.0,0.0,0,0.0
2023-02-28,0.0,A001,Z02,258.0,0.431438127090301,3,0.375
2023-02-28,0.0,A001,Z03,188.0,0.31438127090301005,3,0.375
2023-02-28,0.0,A001,Z04,152.0,0.25418060200668896,2,0.25
2023-02-28,0.05,A001,Z01,0.0,0.0,0,0.0
2023-02-28,0.05,A001,Z02,258.0,0.431438127090301,3,0.375
2023-02-28,0.05,A001,Z03,188.0,0.31438127090301005,3,0.375
2023-02-28,0.05,A001,Z04,152.0,0.25418060200668896,2,0.25
2023-02-28,0.1,A001,Z01,0.0,0.0,0,0.0
2023-02-28,0.1,A001,Z02,258.0,0.431438127090301,3,0.375
2023-02-28,0.1,A001,Z03,188.0,0.31438127090301005,3,0.375
2023-02-28,0.1,A001,Z04,152.0,0.25418060200668896,2,0.25
2023-02-28,0.25,A001,Z01,0.0,0.0,0,0.0
2023-02-28,0.25,A001,Z02,258.0,0.431438127090301,3,0.375
2023-02-28,0.25,A001,Z03,188.0,0.31438127090301005,3,0.375
2023-02-28,0.25,A001,Z04,152.0,0.25418060200668896,2,0.25
2023-02-28,0.5,A001,Z01,0.0,0.0,0,0.0
2023-02-28,0.5,A001,Z02,258.0,0.431438127090301,3,0.375
2023-02-28,0.5,A001,Z03,188.0,0.31438127090301005,3,0.375
2023-02-28,0.5,A001,Z04,152.0,0.25418060200668896,2,0.25
2023-02-28,0.75,A001,Z01,0.0,0.0,0,0.0
2023-02-28,0.75,A001,Z02,258.0,0.431438127090301,3,0.375
2023-02-28,0.75,A001,Z03,188.0,0.31438127090301005,3,0.375
2023-02-28,0.75,A001,Z04,152.0,0.25418060200668896,2,0.25
2023-02-28,1.0,A001,Z01,0.0,0.0,0,0.0
2023-02-28,1.0,A001,Z02,258.0,0.431438127090301,3,0.375
2023-02-28,1.0,A001,Z03,188.0,0.31438127090301005,3,0.375
2023-02-28,1.0,A001,Z04,152.0,0.25418060200668896,2,0.25
2023-02-28,2.0,A001,Z01,0.0,0.0,0,0.0
2023-02-28,2.0,A001,Z02,258.0,0.431438127090301,3,0.375
2023-02-28,2.0,A001,Z03,188.0,0.31438127090301005,3,0.375
2023-02-28,2.0,A001,Z04,152.0,0.25418060200668896,2,0.25
2023-02-28,4.0,A001,Z01,0.0,0.0,0,0.0
2023-02-28,4.0,A001,Z02,258.0,0.431438127090301,3,0.375
2023-02-28,4.0,A001,Z03,188.0,0.31438127090301005,3,0.375
2023-02-28,4.0,A001,Z04,152.0,0.25418060200668896,2,0.25
2023-02-28,8.0,A001,Z01,0.0,0.0,0,0.0
2023-02-28,8.0,A001,Z02,258.0,0.431438127090301,3,0.375
2023-02-28,8.0,A001,Z03,188.0,0.31438127090301005,3,0.375
2023-02-28,8.0,A001,Z04,152.0,0.25418060200668896,2,0.25
2023-03-02,0.0,A001,Z01,0.0,0.0,0,0.0
2023-03-02,0.0,A001,Z02,1011.0,0.44478662560492743,3,0.5
2023-03-02,0.0,A001,Z03,549.0,0.24153101627804663,1,0.16666666666666666
2023-03-02,0.0,A001,Z04,713.0,0.31368235811702594,2,0.3333333333333333
2023-03-02,0.05,A001,Z01,0.0,0.0,0,0.0
2023-03-02,0.05,A001,Z02,1011.0,0.44478662560492743,3,0.5
2023-03-02,0.05,A001,Z03,549.0,0.24153101627804663,1,0.16666666666666666
2023-03-02,0.05,A001,Z04,713.0,0.31368235811702594,2,0.3333333333333333
2023-03-02,0.1,A001,Z01,0.0,0.0,0,0.0
2023-03-02,0.1,A001,Z02,1011.0,0.44478662560492743,3,0.5
2023-03-02,0.1,A001,Z03,549.0,0.24153101627804663,1,0.16666666666666666
2023-03-02,0.1,A001,Z04,713.0,0.31368235811702594,2,0.3333333333333333
2023-03-02,0.25,A002,Z01,0.0,0.0,0,0.0
2023-03-02,0.25,A002,Z02,1011.0,0.44478662560492743,2,0.3333333333333333
2023-03-02,0.25,A002,Z03,549.0,0.24153101627804663,2,0.3333333333333333
2023-03-02,0.25,A002,Z04,713.0,0.31368235811702594,2,0.3333333333333333
2023-03-02,0.5,A002,Z01,0.0,0.0,0,0.0
2023-03-02,0.5,A002,Z02,1011.0,0.44478662560492743,2,0.3333333333333333
2023-03-02,0.5,A002,Z03,549.0,0.24153101627804663,2,0.3333333333333333
2023-03-02,0.5,A002,Z04,713.0,0.31368235811702594,2,0.3333333333333333
2023-03-02,0.75,A002,Z01,0.0,0.0,0,0.0
2023-03-02,0.75,A002,Z02,1011.0,0.44478662560492743,2,0.3333333333333333
2023-03-02,0.75,A002,Z03,549.0,0.24153101627804663,2,0.3333333333333333
2023-03-02,0.75,A002,Z04,713.0,0.31368235811702594,2,0.3333333333333333
2023-03-02,1.0,A002,Z01,0.0,0.0,0,0.0
2023-03-02,1.0,A002,Z02,1011.0,0.44478662560492743,2,0.3333333333333333
2023-03-02,1.0,A002,Z03,549.0,0.24153101627804663,2,0.3333333333333333
2023-03-02,1.0,A002,Z04,713.0,0.31368235811702594,2,0.3333333333333333
2023-03-02,2.0,A002,Z01,0.0,0.0,0,0.0
2023-03-02,2.0,A002,Z02,1011.0,0.44478662560492743,2,0.3333333333333333
2023-03-02,2.0,A002,Z03,549.0,0.24153101627804663,2,0.3333333333333333
2023-03-02,2.0,A002,Z04,713.0,0.31368235811702594,2,0.3333333333333333
2023-03-02,4.0,A002,Z01,0.0,0.0,0,0.0
2023-03-02,4.0,A002,Z02,1011.0,0.44478662560492743,2,0.3333333333333333
2023-03-02,4.0,A002,Z03,549.0,0.24153101627804663,2,0.3333333333333333
2023-03-02,4.0,A002,Z04,713.0,0.31368235811702594,2,0.3333333333333333
2023-03-02,8.0,A002,Z01,0.0,0.0,0,0.0
2023-03-02,8.0,A002,Z02,1011.0,0.44478662560492743,2,0.3333333333333333
2023-03-02,8.0,A002,Z03,549.0,0.24153101627804663,2,0.3333333333333333
2023-03-02,8.0,A002,Z04,713.0,0.31368235811702594,2,0.3333333333333333
2023-03-03,0.0,A001,Z01,0.0,0.0,0,0.0
2023-03-03,0.0,A001,Z02,357.0,0.5281065088757396,3,0.5
2023-03-03,0.0,A001,Z03,122.0,0.1804733727810651,1,0.16666666666666666
2023-03-03,0.0,A001,Z04,197.0,0.29142011834319526,2,0.3333333333333333
2023-03-03,0.05,A001,Z01,0.0,0.0,0,0.0
2023-03-03,0.05,A001,Z02,357.0,0.5281065088757396,3,0.5
2023-03-03,0.05,A001,Z03,122.0,0.1804733727810651,1,0.16666666666666666
2023-03-03,0.05,A001,Z04,197.0,0.29142011834319526,2,0.3333333333333333
2023-03-03,0.1,A001,Z01,0.0,0.0,0,0.0
2023-03-03,0.1,A001,Z02,357.0,0.5281065088757396,3,0.5
2023-03-03,0.1,A001,Z03,122.0,0.1804733727810651,1,0.16666666666666666
2023-03-03,0.1,A001,Z04,197.0,0.29142011834319526,2,0.3333333333333333
2023-03-03,0.25,A001,Z01,0.0,0.0,0,0.0
2023-03-03,0.25,A001,Z02,357.0,0.5281065088757396,3,0.5
2023-03-03,0.25,A001,Z03,122.0,0.1804733727810651,1,0.16666666666666666
2023-03-03,0.25,A001,Z04,197.0,0.29142011834319526,2,0.3333333333333333
2023-03-03,0.5,A001,Z01,0.0,0.0,0,0.0
2023-03-03,0.5,A001,Z02,357.0,0.5281065088757396,3,0.5
2023-03-03,0.5,A001,Z03,122.0,0.1804733727810651,1,0.16666666666666666
2023-03-03,0.5,A001,Z04,197.0,0.29142011834319526,2,0.3333333333333333
2023-03-03,0.75,A001,Z01,0.0,0.0,0,0.0
