cell_id,cell_type,interval_count,unique_workers,worker_seconds,move_worker_seconds,pick_worker_seconds,wait_worker_seconds,occupied_seconds,congested_seconds,max_concurrent_workers,entropy_weight,allocation_id
EDGE:AISLE:x=13.106400:y=19.075400<->AISLE:x=13.563600:y=19.075400,edge,43,8,16.382999999982417,16.382999999982417,0.0,0.0,16.382999999982417,0.0,1,0.0,A001
EDGE:AISLE:x=13.106400:y=21.361400<->AISLE:x=13.563600:y=21.361400,edge,40,8,15.239999999985372,15.239999999985372,0.0,0.0,15.239999999985372,0.0,1,0.0,A001
EDGE:AISLE:x=13.106400:y=23.647400<->AISLE:x=13.563600:y=23.647400,edge,12,5,4.571999999993977,4.571999999993977,0.0,0.0,4.571999999993977,0.0,1,0.0,A001
EDGE:AISLE:x=13.106400:y=25.933400<->AISLE:x=13.563600:y=25.933400,edge,15,8,5.714999999995598,5.714999999995598,0.0,0.0,5.714999999995598,0.0,1,0.0,A001
EDGE:AISLE:x=13.106400:y=28.219400<->AISLE:x=13.563600:y=28.219400,edge,97,8,36.956999999970265,36.956999999970265,0.0,0.0,36.956999999970265,0.0,1,0.0,A001
EDGE:AISLE:x=13.106400:y=30.505400<->AISLE:x=13.563600:y=30.505400,edge,14,5,5.333999999998014,5.333999999998014,0.0,0.0,5.333999999998014,0.0,1,0.0,A001
EDGE:AISLE:x=13.106400:y=32.791400<->AISLE:x=13.563600:y=32.791400,edge,21,7,8.00099999999577,8.00099999999577,0.0,0.0,8.00099999999577,0.0,1,0.0,A001
EDGE:AISLE:x=13.106400:y=35.077400<->AISLE:x=13.563600:y=35.077400,edge,15,7,5.71499999999736,5.71499999999736,0.0,0.0,5.71499999999736,0.0,1,0.0,A001
EDGE:AISLE:x=13.106400:y=37.363400<->AISLE:x=13.563600:y=37.363400,edge,3,3,1.142999999998807,1.142999999998807,0.0,0.0,1.142999999998807,0.0,1,0.0,A001
EDGE:AISLE:x=13.563600:y=16.027400<->AISLE:x=13.970000:y=16.027400,edge,10,3,3.386666666666607,3.386666666666607,0.0,0.0,3.386666666666607,0.0,1,0.0,A001
EDGE:AISLE:x=13.563600:y=19.075400<->AISLE:x=13.970000:y=19.075400,edge,41,8,13.885333333329527,13.885333333329527,0.0,0.0,13.885333333329527,0.0,1,0.0,A001
EDGE:AISLE:x=13.563600:y=21.361400<->AISLE:x=13.970000:y=21.361400,edge,38,8,12.869333333330147,12.869333333330147,0.0,0.0,12.869333333330147,0.0,1,0.0,A001
EDGE:AISLE:x=13.563600:y=23.647400<->AISLE:x=13.970000:y=23.647400,edge,10,4,3.386666666665633,3.386666666665633,0.0,0.0,3.386666666665633,0.0,1,0.0,A001
EDGE:AISLE:x=13.563600:y=25.933400<->AISLE:x=13.970000:y=25.933400,edge,13,8,4.402666666665709,4.402666666665709,0.0,0.0,4.402666666665709,0.0,1,0.0,A001
