selected_date,method,entropy_weight,worker_counts,entropy_reused_from,observed_workers,effective_workers,seed,total_workers,zones,active_zones,worker_allocation_entropy_normalized,demand_worker_l1_gap,picking_lists,pick_tasks,picked_units,total_distance_m,movement_events,movement_seconds,congestion_conflicts,edge_conflicts,pick_node_conflicts,congestion_wait_seconds,mean_conflict_wait_seconds,p95_conflict_wait_seconds,max_conflict_wait_seconds,congestion_delay_ratio,mean_release_delay_seconds,max_release_delay_seconds,mean_flow_time_seconds,makespan_seconds,entropy_samples,mean_spatial_entropy_normalized,mean_spatial_entropy_multiworker,min_spatial_entropy_normalized,max_spatial_entropy_normalized,mean_max_concentration,shared_worker_ratio,occupied_spatial_cells,congested_cell_seconds,max_cell_occupancy,simulation_elapsed_seconds
2023-08-24,entropy_based,0.05,0|1|5|1,volume_proportional,7,7,42.0,7,4,3,0.5744174271404583,0.05011084188276536,120,2771,2771.0,4794.31999999995,12420,3995.2666666668233,406,195,211,881.5999999999123,2.1714285714283554,6.0,9.0,0.1807718070345508,784.0743749999989,2137.4833333333427,893.989930555555,2429.166666666669,486,0.7652029154953878,0.9438797384029403,0.0,1.0,0.37014011365863214,0.10753502461188943,624,596.7916666666599,6,2429.166666666669
2023-08-28,baseline,,,,8,8,,8,4,3,,,101,2322,2322.0,4538.819999999948,13122,3782.350000000242,225,153,72,285.16666666664486,1.2674074074073105,3.0,6.0,0.07010829703626606,796.3196369637084,2420.916666666693,905.5623762376379,2657.1000000000163,532,0.8199823934556862,0.9869471342045817,0.0,1.0,0.3819951664876477,0.039330922242314645,623,192.50000000000534,7,2657.1000000000163
2023-08-28,random,,0|3|2|3,,8,8,42.0,8,4,3,0.7806390622295665,0.30781653746770027,101,2322,2322.0,4538.819999999907,13122,3782.3500000003205,222,160,62,241.27500000003445,1.0868243243244795,3.0,6.0,0.05996458417472134,812.0712871287269,2094.4250000000775,920.8794554455621,2258.091666666741,452,0.9696870655999883,0.9871589046198079,0.0,1.0,0.25796986936367466,0.02997275204359673,626,152.31666666667138,5,2258.091666666741
2023-08-28,equal,,0|3|3|2,,8,8,42.0,8,4,3,0.7806390622295665,0.18281653746770027,101,2322,2322.0,4538.819999999946,13122,3782.350000000284,236,162,74,261.9166666666837,1.109816384180863,3.0,4.5,0.06476246208624493,671.4271452145266,1698.8416666667244,780.439686468655,1944.3666666667402,389,0.9678925221613626,0.9804952893770053,0.0,1.0,0.23057595788958257,0.03445149592021759,624,186.00000000000193,6,1944.3666666667402
2023-08-28,volume_proportional,,0|4|3|1,,8,8,42.0,8,4,3,0.7028195311147832,0.05781653746770026,101,2322,2322.0,4538.819999999997,13122,3782.350000000227,306,191,115,418.76666666667336,1.3685185185185404,3.0,6.0,0.099679847024795,566.7729372937297,1348.6166666666961,677.3384488448872,1535.5500000000377,308,0.9618151850790845,0.97768672278666,0.0,1.0,0.18439625850340136,0.05984814649397052,626,308.28333333335485,7,1535.5500000000377
2023-08-28,entropy_based,0.05,0|4|3|1,volume_proportional,8,8,42.0,8,4,3,0.7028195311147832,0.05781653746770026,101,2322,2322.0,4538.819999999997,13122,3782.350000000227,306,191,115,418.76666666667336,1.3685185185185404,3.0,6.0,0.099679847024795,566.7729372937297,1348.6166666666961,677.3384488448872,1535.5500000000377,308,0.9618151850790845,0.97768672278666,0.0,1.0,0.18439625850340136,0.05984814649397052,626,308.28333333335485,7,1535.5500000000377
2023-08-29,baseline,,,,6,6,,6,4,3,,,27,577,577.0,1293.82000000001,3860,1078.18333333332,37,22,15,47.05833333333352,1.271846846846852,3.0,3.0,0.04182064593531825,335.6216049382695,919.0499999999913,441.4083333333308,1084.2999999999968,217,0.8318947270985618,0.9653537742266733,0.0,1.0,0.5025345622119816,0.029616724738675958,538,37.40000000000026,3,1084.2999999999968
2023-08-29,random,,0|3|1|2,,6,6,42.0,6,4,3,0.7295739585136223,0.23801270941652225,27,577,577.0,1293.820000000005,3860,1078.1833333333198,45,35,10,41.54999999999885,0.9233333333333078,3.0,3.75,0.03710704929745124,253.55123456790002,922.7499999999918,359.1339506172822,1025.366666666658,206,0.5315221413936425,0.9864284786224358,0.0,1.0,0.6059061488673139,0.02264808362369338,538,21.46666666666678,5,1025.366666666658
2023-08-29,equal,,0|2|2|2,,6,6,42.0,6,4,3,0.792481250360578,0.23801270941652225,27,577,577.0,1293.820000000003,3860,1078.1833333333198,57,40,17,73.33333333333448,1.2865497076023593,4.78666666666641,6.0,0.06368412673141388,218.0351851851847,591.0833333333302,324.7950617283941,782.0999999999946,157,0.8960750967343589,0.9769707651895441,0.0,1.0,0.37377919320594477,0.039723661485319514,543,43.61666666666599,5,782.0999999999946
2023-08-29,volume_proportional,,0|3|2|1,,6,6,42.0,6,4,3,0.7295739585136224,0.07134604274985559,27,577,577.0,1293.8199999999997,3860,1078.1833333333218,53,40,13,58.01666666666548,1.094654088050292,3.0,3.75,0.05106201959748823,160.37037037037013,426.0333333333313,266.5629629629623,558.3166666666639,112,0.9283638326553776,0.9809127288434178,0.0,1.0,0.25610119047619045,0.03298611111111111,541,36.83333333333313,5,558.3166666666639
2023-08-29,entropy_based,0.05,0|3|2|1,volume_proportional,6,6,42.0,6,4,3,0.7295739585136224,0.07134604274985559,27,577,577.0,1293.8199999999997,3860,1078.1833333333218,53,40,13,58.01666666666548,1.094654088050292,3.0,3.75,0.05106201959748823,160.37037037037013,426.0333333333313,266.5629629629623,558.3166666666639,112,0.9283638326553776,0.9809127288434178,0.0,1.0,0.25610119047619045,0.03298611111111111,541,36.83333333333313,5,558.3166666666639
2023-08-30,baseline,,,,6,6,,6,4,3,,,50,1139,1139.0,2514.839999999996,7150,2095.700000000083,65,46,19,72.43333333332919,1.1143589743589106,3.0,3.0,0.03340815448004115,757.0326666666782,2328.066666666727,868.7353333333465,2586.050000000055,518,0.5454437401679932,0.9879015993252465,0.0,1.0,0.6478442728442728,0.019625334522747548,585,51.70833333333447,2,2586.050000000055
2023-08-30,random,,0|3|1|2,,6,6,42.0,6,4,3,0.7295739585136223,0.3601112086625695,50,1139,1139.0,2514.8400000000124,7150,2095.700000000021,57,49,8,40.61666666666855,0.7125730994152377,2.7866666666670428,3.0,0.019012474742353166,715.8430000000147,2570.766666666711,826.9093333333485,2868.1333333333696,574,0.23675563970512173,0.9919542860637947,0.0,1.0,0.8182636469221835,0.008086253369272238,586,18.583333333333997,3,2868.1333333333696
2023-08-30,equal,,0|2|2|2,,6,6,42.0,6,4,3,0.792481250360578,0.19344454199590283,50,1139,1139.0,2514.8399999999983,7150,2095.7000000000467,107,67,40,131.6166666666629,1.230062305295915,3.0,3.0,0.05909203151774274,410.1198333333325,1190.966666666689,523.0061666666667,1488.3333333333667,298,0.9741634837944896,0.9874174087440745,0.0,1.0,0.3636465324384787,0.042440318302387266,591,104.71666666666462,4,1488.3333333333667
2023-08-30,volume_proportional,,0|2|3|1,,6,6,42.0,6,4,3,0.7295739585136224,0.09540532630962831,50,1139,1139.0,2514.8400000000147,7150,2095.69999999998,106,70,36,113.03333333333671,1.0663522012578934,3.0,3.0,0.05117563611119688,358.72666666666476,1081.6000000000088,471.2413333333311,1311.3500000000179,263,0.7531947814760698,0.9806446907336949,0.0,1.0,0.40126742712294045,0.03546099290780142,590,83.14999999999921,4,1311.3500000000179
2023-08-30,entropy_based,0.05,0|2|3|1,volume_proportional,6,6,42.0,6,4,3,0.7295739585136224,0.09540532630962831,50,1139,1139.0,2514.8400000000147,7150,2095.69999999998,106,70,36,113.03333333333671,1.0663522012578934,3.0,3.0,0.05117563611119688,358.72666666666476,1081.6000000000088,471.2413333333311,1311.3500000000179,263,0.7531947814760698,0.9806446907336949,0.0,1.0,0.40126742712294045,0.03546099290780142,590,83.14999999999921,4,1311.3500000000179
2023-08-31,baseline,,,,5,5,,5,4,3,,,67,1550,1550.0,2910.939999999949,7942,2425.78333333348,70,46,24,83.21666666662723,1.1888095238089604,3.0,3.0,0.03316726451439764,978.6577114427981,2524.000000000034,1085.5084577114565,2756.800000000028,552,0.8006330447555915,0.9821098682335256,0.0,1.0,0.4876207729468599,0.021617852161785217,569,63.93333333329116,3,2756.800000000028
2023-08-31,random,,0|2|1|2,,5,5,42.0,5,4,3,0.7609640474436812,0.3690322580645161,67,1550,1550.0,2910.9400000000314,7942,2425.7833333334165,75,30,45,135.84999999998243,1.811333333333099,3.0,3.0,0.05303257036525352,1145.5430348258815,3214.966666666658,1253.1793532338427,3444.4166666666515,689,0.5017893371837843,0.9711597003360318,0.0,1.0,0.6638848572810837,0.03460207612456748,559,121.4666666666557,2,3444.4166666666515
2023-08-31,equal,,0|2|2|1,,5,5,42.0,5,4,3,0.7609640474436812,0.1690322580645161,67,1550,1550.0,2910.9399999999728,7942,2425.783333333543,153,64,89,261.78333333330835,1.7110021786490743,3.0,3.0,0.09740533568157951,744.2037313432899,1576.1333333333844,853.7196517413025,1805.5833333333937,362,0.9578269846381221,0.9658311098579393,0.0,1.0,0.28835174953959486,0.06594153636981645,566,233.13333333331684,3,1805.5833333333937
2023-08-31,volume_proportional,,0|2|2|1,,5,5,42.0,5,4,3,0.7609640474436812,0.1690322580645161,67,1550,1550.0,2910.9399999999728,7942,2425.783333333543,153,64,89,261.78333333330835,1.7110021786490743,3.0,3.0,0.09740533568157951,744.2037313432899,1576.1333333333844,853.7196517413025,1805.5833333333937,362,0.9578269846381221,0.9658311098579393,0.0,1.0,0.28835174953959486,0.06594153636981645,566,233.13333333331684,3,1805.5833333333937
2023-08-31,entropy_based,0.05,0|2|2|1,equal,5,5,42.0,5,4,3,0.7609640474436812,0.1690322580645161,67,1550,1550.0,2910.9399999999728,7942,2425.783333333543,153,64,89,261.78333333330835,1.7110021786490743,3.0,3.0,0.09740533568157951,744.2037313432899,1576.1333333333844,853.7196517413025,1805.5833333333937,362,0.9578269846381221,0.9658311098579393,0.0,1.0,0.28835174953959486,0.06594153636981645,566,233.13333333331684,3,1805.5833333333937
2023-09-01,baseline,,,,5,5,,5,4,3,,,46,1001,1001.0,1852.7000000000016,4816,1543.9166666666874,131,44,87,269.9333333333178,2.060559796437541,4.825000000000216,6.0,0.14881789196092127,505.42355072463636,1373.4333333333382,610.1376811594191,1654.8166666666827,331,0.7236917788042184,0.9248725049582869,0.0,1.0,0.5211480362537765,0.10651499482936919,510,230.08333333331598,3,1654.8166666666827
2023-09-01,random,,0|2|1|2,,5,5,42.0,5,4,3,0.7609640474436812,0.23216783216783216,46,1001,1001.0,1852.7000000000075,4816,1543.9166666666824,114,51,63,195.11666666665752,1.711549707602259,3.0,3.0,0.11219834774107652,462.0786231884031,1169.2499999999995,565.1663043478236,1439.5166666666696,288,0.8769245956280393,0.928508395370865,0.0,1.0,0.3972222222222222,0.07150368033648791,510,168.59999999999263,4,1439.5166666666696
2023-09-01,equal,,0|2|2|1,,5,5,42.0,5,4,3,0.7609640474436812,0.1934065934065934,46,1001,1001.0,1852.7000000000069,4816,1543.9166666666706,115,51,64,208.72499999998655,1.814999999999883,3.0,3.000000000000057,0.11909165687984577,398.716304347824,1162.4,502.0998188405774,1432.6666666666702,287,0.8746960824589713,0.9297695395026844,0.0,1.0,0.42572590011614403,0.07547169811320754,511,183.09166666665976,4,1432.6666666666702
2023-09-01,volume_proportional,,0|3|1|1,,5,5,42.0,5,4,3,0.6854752972273344,0.03876123876123874,46,1001,1001.0,1852.7000000000096,4816,1543.9166666666515,151,57,94,326.60000000000156,2.1629139072847785,6.0,6.0,0.1746041646247493,362.9550724637663,868.8833333333287,468.90108695651963,1150.2666666666732,231,0.8404966371330149,0.9334361691236849,0.0,1.0,0.36558441558441557,0.11451942740286299,511,258.0833333333345,4,1150.2666666666732
2023-09-01,entropy_based,0.05,0|3|1|1,volume_proportional,5,5,42.0,5,4,3,0.6854752972273344,0.03876123876123874,46,1001,1001.0,1852.7000000000096,4816,1543.9166666666515,151,57,94,326.60000000000156,2.1629139072847785,6.0,6.0,0.1746041646247493,362.9550724637663,868.8833333333287,468.90108695651963,1150.2666666666732,231,0.8404966371330149,0.9334361691236849,0.0,1.0,0.36558441558441557,0.11451942740286299,511,258.0833333333345,4,1150.2666666666732
2023-09-05,baseline,,,,6,6,,6,4,3,,,58,1309,1309.0,2705.6399999999844,7822,2254.700000000146,64,55,9,45.21666666667987,0.706510416666873,3.0,3.0,0.019660132613504872,657.4870689655204,1768.933333333404,764.8477011494311,1945.1166666667493,390,0.7703857159706176,0.9948689709554333,0.0,1.0,0.4415811965811966,0.009607686148919135,604,23.149999999999523,2,1945.1166666667493
