waveNumber;reference;Size (US);quantityToPick (units);locations;operator
43155;8D9SAW;9.0;1;I-15-22     ;Operator_3
43155;8N10W9;8.0;1;H-06-21     ;Operator_3
43155;8N10W9;9.0;1;H-06-13     ;Operator_3
43155;WRRW1W;6.0;1;I-03-11     ;Operator_3
43155;WRRW1W;9.0;1;I-05-23     ;Operator_3
43155;WRRW1W;9.0;1;I-05-23     ;Operator_3
43155;WRRW1W;7.0;1;I-03-22     ;Operator_3
43154;PP9DNA;10.5;1;P-02-11     ;Operator_1
43154;9KHDG3;11.0;1;P-09-12     ;Operator_1
43154;7BU1V7;9.0;1;M-18-13     ;Operator_1
43154;56TC1Z;10.5;1;M-16-22     ;Operator_1
43154;U95NWB;9.0;1;L-14-13     ;Operator_1
43153;CD1NU9;13.0;1;M-23-23     ;Operator_1
43153;CD1NU9;13.0;1;M-23-23     ;Operator_1
43152;WH1BJI;12.0;1;M-24-23     ;Operator_5
43152;WH1BJI;10.5;1;M-24-22     ;Operator_5
43152;WH1BJI;10.5;1;M-24-22     ;Operator_5
43152;WH1BJI;10.5;1;M-24-22     ;Operator_5
43152;WH1BJI;11.0;1;M-24-12     ;Operator_5
43152;WH1BJI;11.0;1;M-24-12     ;Operator_5
43152;WH1BJI;11.0;1;M-24-12     ;Operator_5
43152;CD1NU9;10.5;1;M-23-22     ;Operator_5
43152;CD1NU9;10.5;1;M-23-22     ;Operator_5
43152;CD1NU9;9.5;1;M-23-21     ;Operator_5
43152;CD1NU9;9.5;1;M-23-21     ;Operator_5
43152;CD1NU9;9.5;1;M-23-21     ;Operator_5
43152;CD1NU9;9.5;1;M-23-21     ;Operator_5
43152;CD1NU9;11.0;1;M-23-12     ;Operator_5
43152;CD1NU9;10.0;1;M-23-11     ;Operator_5
43152;CD1NU9;10.0;1;M-23-11     ;Operator_5
43152;CD1NU9;10.0;1;M-23-11     ;Operator_5
43152;CD1NU9;10.0;1;M-23-11     ;Operator_5
43152;WH1BJI;9.0;1;M-22-13     ;Operator_5
43152;CD1NU9;9.0;1;M-21-13     ;Operator_5
43152;CD1NU9;9.0;1;M-21-13     ;Operator_5
43152;CD1NU9;9.0;1;M-21-13     ;Operator_5
43152;CD1NU9;9.0;1;M-21-13     ;Operator_5
43152;CD1NU9;9.0;1;M-21-13     ;Operator_5
43151;8N10W9;15.0;1;H-10-13     ;Operator_1
43151;8N10W9;11.0;1;H-10-21     ;Operator_1
43151;8N10W9;11.0;1;H-10-21     ;Operator_1
43151;8N10W9;12.0;1;H-10-22     ;Operator_1
43151;8N10W9;12.0;1;H-10-22     ;Operator_1
43151;I1KDJ0;10.0;1;I-08-12     ;Operator_1
43151;I1KDJ0;10.0;1;I-08-12     ;Operator_1
43151;I1KDJ0;10.0;1;I-08-12     ;Operator_1
43151;I1KDJ0;10.0;1;I-08-12     ;Operator_1
43151;I1KDJ0;11.0;1;I-10-11     ;Operator_1
43151;I1KDJ0;11.0;1;I-10-11     ;Operator_1
43151;I1KDJ0;11.0;1;I-10-11     ;Operator_1
43151;2T1DJM;12.0;1;I-18-23     ;Operator_1
43151;2T1DJM;15.0;1;I-18-13     ;Operator_1
43151;2T1DJM;14.0;1;I-18-13     ;Operator_1
43151;32ZKOX;10.0;1;M-15-21     ;Operator_1
43151;KTDZY0;7.5;1;K-20-12     ;Operator_1
43151;WGHG3L;12.0;1;L-20-23     ;Operator_1
43151;WH1BJI;9.0;1;M-22-13     ;Operator_1
43151;WH1BJI;9.0;1;M-22-13     ;Operator_1
43151;9KHDG3;7.0;1;O-22-13     ;Operator_1
43151;9KHDG3;7.0;1;O-22-13     ;Operator_1
43151;UNPPMJ;8.5;1;P-06-13     ;Operator_1
43150;7BU1V7;10.0;1;M-20-11     ;Operator_3
43150;XUZJ74;12.0;1;K-18-23     ;Operator_3
43150;XUZJ74;10.5;1;K-18-21     ;Operator_3
43150;XUZJ74;9.5;1;K-16-12     ;Operator_3
43150;SMMRK3;11.0;1;I-23-12     ;Operator_3
43150;SMMRK3;9.5;1;I-21-23     ;Operator_3
43150;SMMRK3;9.0;1;I-21-12     ;Operator_3
43150;SMMRK3;10.5;1;I-23-22     ;Operator_3
43150;SMMRK3;14.0;1;I-23-13     ;Operator_3
43150;2T1DJM;10.5;1;I-18-22     ;Operator_3
43150;2T1DJM;11.0;1;I-18-12     ;Operator_3
43150;2T1DJM;9.5;1;I-16-13     ;Operator_3
43150;2T1DJM;8.5;1;I-16-11     ;Operator_3
43150;8N10W9;10.0;1;H-08-22     ;Operator_3
43150;8N10W9;10.0;1;H-08-22     ;Operator_3
43150;8N10W9;9.5;1;H-08-21     ;Operator_3
43150;8N10W9;9.5;1;H-08-21     ;Operator_3
43150;8N10W9;9.5;1;H-08-21     ;Operator_3
43150;8N10W9;9.5;1;H-08-21     ;Operator_3
43150;8N10W9;8.5;1;H-06-22     ;Operator_3
43150;8N10W9;7.0;1;H-04-12     ;Operator_3
43150;8N10W9;10.5;1;H-08-23     ;Operator_3
43150;8N10W9;9.0;1;H-06-13     ;Operator_3
43150;8N10W9;9.0;1;H-06-13     ;Operator_3
43149;2OAVPY;8.0;1;N-01-22     ;Operator_5
43149;K3YA1X;11.0;1;P-07-13     ;Operator_5
43149;2OAVPY;9.5;1;P-13-21     ;Operator_5
43149;2OAVPY;12.0;1;P-14-12     ;Operator_5
43149;K3YA1X;12.0;1;P-15-12     ;Operator_5
43149;K3YA1X;9.0;1;P-15-12     ;Operator_5
43149;WH1BJI;12.0;1;M-24-23     ;Operator_5
43149;WH1BJI;10.5;1;M-24-22     ;Operator_5
43149;8N10W9;12.0;1;H-10-22     ;Operator_5
43149;8N10W9;13.0;1;H-10-12     ;Operator_5
43149;8N10W9;11.0;1;H-10-21     ;Operator_5
43149;8N10W9;10.5;1;H-08-13     ;Operator_5
43149;8N10W9;10.0;1;H-08-22     ;Operator_5
43149;8N10W9;9.5;1;H-08-21     ;Operator_5
43149;8N10W9;9.0;1;H-06-23     ;Operator_5
43149;8N10W9;8.5;1;H-06-12     ;Operator_5
43149;8N10W9;8.0;1;H-06-21     ;Operator_5
43149;8N10W9;7.5;1;H-04-23     ;Operator_5
43149;8N10W9;7.0;1;H-04-12     ;Operator_5
43149;8N10W9;7.0;1;H-04-12     ;Operator_5
43149;8N10W9;7.0;1;H-04-12     ;Operator_5
43149;8N10W9;7.0;1;H-04-12     ;Operator_5
43149;8N10W9;7.0;1;H-04-12     ;Operator_5
43149;8N10W9;7.0;1;H-04-12     ;Operator_5
43149;8N10W9;7.0;1;H-04-12     ;Operator_5
43148;ZRCYSH;10.0;1;L-15-11     ;Operator_3
43148;ZRCYSH;9.0;1;L-13-13     ;Operator_3
43148;ZRCYSH;11.0;1;L-15-12     ;Operator_3
43148;ZRCYSH;9.5;1;L-15-21     ;Operator_3
43148;ZRCYSH;9.5;1;L-15-21     ;Operator_3
43148;ZRCYSH;10.5;1;L-15-22     ;Operator_3
43148;TNAHD4;9.5;1;K-05-13     ;Operator_3
43148;JEGRCL;10.5;1;J-17-12     ;Operator_3
43148;JEGRCL;10.5;1;J-17-12     ;Operator_3
43148;JEGRCL;10.5;1;J-17-12     ;Operator_3
43148;8N10W9;11.0;1;H-10-21     ;Operator_3
43148;8N10W9;11.0;1;H-10-21     ;Operator_3
43148;8N10W9;11.0;1;H-10-21     ;Operator_3
43148;8N10W9;11.0;1;H-10-21     ;Operator_3
43148;8N10W9;10.0;1;H-08-22     ;Operator_3
43148;8N10W9;10.0;1;H-08-22     ;Operator_3
43148;8N10W9;10.0;1;H-08-22     ;Operator_3
43148;8N10W9;9.5;1;H-08-21     ;Operator_3
43148;8N10W9;9.5;1;H-08-21     ;Operator_3
43148;8N10W9;9.0;1;H-06-13     ;Operator_3
43148;8N10W9;9.0;1;H-06-13     ;Operator_3
43148;8N10W9;10.5;1;H-08-23     ;Operator_3
43148;8N10W9;10.5;1;H-08-23     ;Operator_3
43148;8N10W9;10.5;1;H-08-23     ;Operator_3
43147;IA7X1P;9.5;1;M-03-13     ;Operator_5
43147;56TC1Z;13.0;1;M-16-23     ;Operator_5
43147;JEGRCL;10.0;1;J-17-11     ;Operator_5
43147;NJVZEL;9.5;1;J-10-13     ;Operator_5
43147;WGHG3L;10.5;1;L-20-22     ;Operator_5
43147;Z8KPP8;12.0;1;L-19-23     ;Operator_5
43147;W25EZN;11.0;1;L-24-12     ;Operator_5
43147;KTDZY0;12.0;1;K-24-23     ;Operator_5
43147;AKP0A7;9.5;1;K-21-12     ;Operator_5
43147;AKP0A7;9.5;1;K-21-12     ;Operator_5
43147;AKP0A7;10.0;1;K-21-23     ;Operator_5
43147;AKP0A7;10.5;1;K-23-21     ;Operator_5
43147;AKP0A7;11.0;1;K-23-22     ;Operator_5
43147;SMMRK3;9.0;1;I-21-12     ;Operator_5
43147;2T1DJM;10.0;1;I-18-21     ;Operator_5
43147;WRRW1W;10.5;1;I-07-13     ;Operator_5
43147;8N10W9;13.0;1;H-10-12     ;Operator_5
43147;8N10W9;11.0;1;H-10-21     ;Operator_5
43147;8N10W9;10.5;1;H-08-23     ;Operator_5
43147;8N10W9;10.0;1;H-08-22     ;Operator_5
43147;8N10W9;9.0;1;H-06-23     ;Operator_5
43147;8N10W9;8.5;1;H-06-22     ;Operator_5
43147;8N10W9;8.0;1;H-06-21     ;Operator_5
43147;8N10W9;7.0;1;H-04-12     ;Operator_5
43146;8N10W9;9.0;1;H-06-13     ;Operator_1
43146;8N10W9;9.0;1;H-06-13     ;Operator_1
43146;8N10W9;9.5;1;H-08-11     ;Operator_1
43146;NJVZEL;8.5;1;J-10-22     ;Operator_1
43146;WRRW1W;8.5;1;I-05-22     ;Operator_1
43146;2T1DJM;8.0;1;I-14-13     ;Operator_1
43146;2T1DJM;9.0;1;I-16-12     ;Operator_1
43146;7BU1V7;12.0;1;M-20-23     ;Operator_1
43146;7BU1V7;12.0;1;M-20-23     ;Operator_1
43146;W25EZN;9.0;1;L-22-13     ;Operator_1
43146;W25EZN;9.5;1;L-24-21     ;Operator_1
43146;SMMRK3;13.0;1;I-23-23     ;Operator_1
43146;SMMRK3;13.0;1;I-23-23     ;Operator_1
43146;AKP0A7;12.0;1;K-23-23     ;Operator_1
43146;XUZJ74;12.0;1;K-18-23     ;Operator_1
43146;XUZJ74;12.0;1;K-18-23     ;Operator_1
43146;XUZJ74;9.0;1;K-16-11     ;Operator_1
43146;V7JUQL;8.0;1;K-15-21     ;Operator_1
43146;Q50W5L;10.5;1;L-07-21     ;Operator_1
43146;800OVF;11.0;1;O-01-12     ;Operator_1
43145;XUZJ74;11.0;1;K-18-12     ;Operator_5
43145;ZRCYSH;13.0;1;L-15-23     ;Operator_5
43145;ZRCYSH;13.0;1;L-15-23     ;Operator_5
43145;37VA62;13.0;1;O-19-12     ;Operator_5
43145;HLOISD;10.0;1;R-21-22     ;Operator_5
43145;SMMRK3;9.5;1;I-21-23     ;Operator_5
43145;2T1DJM;14.0;1;I-18-13     ;Operator_5
43145;2T1DJM;11.0;1;I-18-12     ;Operator_5
43145;2T1DJM;10.0;1;I-18-21     ;Operator_5
43145;SMMRK3;10.0;1;RC-01       ;Operator_5
43145;8N10W9;13.0;1;H-10-12     ;Operator_5
43145;8N10W9;11.0;1;H-10-21     ;Operator_5
43145;8N10W9;11.0;1;H-10-21     ;Operator_5
43145;8N10W9;11.0;1;H-10-11     ;Operator_5
43145;8N10W9;11.0;1;H-10-11     ;Operator_5
43145;8N10W9;11.0;1;H-10-11     ;Operator_5
43145;8N10W9;10.5;1;H-08-13     ;Operator_5
43145;8N10W9;10.5;1;H-08-13     ;Operator_5
43145;8N10W9;10.5;1;H-08-13     ;Operator_5
43145;8N10W9;10.0;1;H-08-22     ;Operator_5
43145;8N10W9;10.0;1;H-08-22     ;Operator_5
43145;8N10W9;9.5;1;H-08-21     ;Operator_5
43145;8N10W9;8.5;1;H-06-22     ;Operator_5
43144;SMMRK3;10.0;1;RC-01       ;Operator_6
43144;SMMRK3;10.0;1;RC-01       ;Operator_6
43144;JEGRCL;13.0;1;J-17-13     ;Operator_6
43144;JEGRCL;10.0;1;J-17-11     ;Operator_6
43144;JEGRCL;9.5;1;J-15-23     ;Operator_6
43144;JEGRCL;9.0;1;J-15-22     ;Operator_6
43144;KTDZY0;10.5;1;K-24-22     ;Operator_6
43144;I1KDJ0;9.0;1;I-06-23     ;Operator_6
43144;8N10W9;9.0;1;H-06-13     ;Operator_6
43144;2T1DJM;10.5;1;I-18-22     ;Operator_6
43144;2T1DJM;9.5;1;I-16-13     ;Operator_6
43144;2T1DJM;8.5;1;I-16-11     ;Operator_6
43144;2T1DJM;8.5;1;I-16-11     ;Operator_6
43144;2T1DJM;8.0;1;I-14-13     ;Operator_6
43144;8N10W9;9.5;1;H-08-21     ;Operator_6
43144;8N10W9;10.0;1;H-08-22     ;Operator_6
43144;I1KDJ0;13.0;1;I-10-23     ;Operator_6
43144;I1KDJ0;10.0;1;I-08-12     ;Operator_6
43144;I1KDJ0;8.0;1;I-06-11     ;Operator_6
43144;I1KDJ0;8.0;1;I-06-11     ;Operator_6
43144;I1KDJ0;11.0;1;I-04-21     ;Operator_6
43144;I1KDJ0;8.5;1;I-04-21     ;Operator_6
43143;TBCCF7;10.5;1;M-06-22     ;Operator_5
43143;UHYJ3A;10.5;1;P-04-21     ;Operator_5
43143;4SD17H;10.5;1;P-19-13     ;Operator_5
43143;CD1NU9;9.0;1;M-21-13     ;Operator_5
43143;JEGRCL;11.0;1;J-17-23     ;Operator_5
43143;UHYJ3A;10.0;1;J-10-13     ;Operator_5
43143;UHYJ3A;9.5;1;K-09-13     ;Operator_5
43143;UHYJ3A;9.0;1;K-09-13     ;Operator_5
43143;Q50W5L;9.5;1;L-05-22     ;Operator_5
43142;7BU1V7;11.0;1;M-20-12     ;Operator_6
43142;7BU1V7;11.0;1;M-20-12     ;Operator_6
43142;2OAVPY;12.0;1;P-14-12     ;Operator_6
43142;2OAVPY;12.0;1;P-14-12     ;Operator_6
43142;7BU1V7;11.0;1;M-20-12     ;Operator_6
43142;7BU1V7;11.0;1;M-20-12     ;Operator_6
43142;7BU1V7;12.0;1;M-20-23     ;Operator_6
43142;7BU1V7;12.0;1;M-20-23     ;Operator_6
43142;7BU1V7;12.0;1;M-20-23     ;Operator_6
43142;7BU1V7;12.0;1;M-20-23     ;Operator_6
43142;XUZJ74;12.0;1;K-18-23     ;Operator_6
43142;XUZJ74;12.0;1;K-18-23     ;Operator_6
43142;SMMRK3;12.0;1;I-23-23     ;Operator_6
43142;SMMRK3;12.0;1;I-23-23     ;Operator_6
43142;SMMRK3;12.0;1;I-23-23     ;Operator_6
43142;8E9F1P;11.0;1;K-09-22     ;Operator_6
43142;8E9F1P;11.0;1;J-10-22     ;Operator_6
43141;SMMRK3;11.0;1;I-23-12     ;Operator_6
43141;SMMRK3;11.0;1;I-23-12     ;Operator_6
43141;SMMRK3;11.0;1;I-23-12     ;Operator_6
43141;SMMRK3;11.0;1;I-23-12     ;Operator_6
43141;SMMRK3;10.5;1;I-23-22     ;Operator_6
43141;SMMRK3;10.5;1;I-23-22     ;Operator_6
43141;SMMRK3;10.5;1;I-23-22     ;Operator_6
43141;SMMRK3;10.5;1;I-23-22     ;Operator_6
43141;XUZJ74;11.0;1;K-18-12     ;Operator_6
43141;XUZJ74;11.0;1;K-18-12     ;Operator_6
43141;XUZJ74;11.0;1;K-18-12     ;Operator_6
43141;XUZJ74;11.0;1;K-18-12     ;Operator_6
43141;XUZJ74;10.5;1;K-18-21     ;Operator_6
43141;XUZJ74;10.5;1;K-18-21     ;Operator_6
43141;XUZJ74;10.5;1;K-18-21     ;Operator_6
43141;XUZJ74;10.5;1;K-18-21     ;Operator_6
43141;7BU1V7;10.5;1;M-20-22     ;Operator_6
43141;7BU1V7;10.5;1;M-20-22     ;Operator_6
43141;2OAVPY;10.5;1;P-09-23     ;Operator_6
43141;2OAVPY;10.5;1;P-09-23     ;Operator_6
43141;2OAVPY;10.5;1;P-09-23     ;Operator_6
43141;2OAVPY;11.0;1;K-09-21     ;Operator_6
43141;2OAVPY;11.0;1;K-09-21     ;Operator_6
43141;2OAVPY;11.0;1;K-09-21     ;Operator_6
43140;SMMRK3;10.0;1;RC-01       ;Operator_6
43140;SMMRK3;9.5;1;I-21-23     ;Operator_6
43140;SMMRK3;10.0;1;I-23-21     ;Operator_6
43140;SMMRK3;10.0;1;I-23-21     ;Operator_6
43140;SMMRK3;10.0;1;I-23-21     ;Operator_6
43140;SMMRK3;10.0;1;I-23-21     ;Operator_6
43140;SMMRK3;10.0;1;I-23-21     ;Operator_6
43140;7BU1V7;10.0;1;M-20-11     ;Operator_6
43140;7BU1V7;10.0;1;M-20-11     ;Operator_6
43140;7BU1V7;10.0;1;M-20-11     ;Operator_6
43140;7BU1V7;10.0;1;M-20-11     ;Operator_6
43140;7BU1V7;10.0;1;M-20-11     ;Operator_6
43140;XUZJ74;10.0;1;K-16-23     ;Operator_6
43140;XUZJ74;10.0;1;K-16-23     ;Operator_6
43140;XUZJ74;10.0;1;K-16-23     ;Operator_6
43140;XUZJ74;10.0;1;K-16-23     ;Operator_6
43140;XUZJ74;10.0;1;K-16-23     ;Operator_6
43140;XUZJ74;10.0;1;K-16-23     ;Operator_6
43140;2OAVPY;10.0;1;Q-09-12     ;Operator_6
43140;2OAVPY;10.0;1;Q-09-12     ;Operator_6
43140;2OAVPY;10.0;1;Q-09-12     ;Operator_6
43140;2OAVPY;10.0;1;Q-09-12     ;Operator_6
43140;8E9F1P;10.0;1;K-09-22     ;Operator_6
43140;8E9F1P;10.0;1;K-09-23     ;Operator_6
43139;8E9F1P;9.0;1;J-10-21     ;Operator_1
43139;8E9F1P;9.0;1;J-10-21     ;Operator_1
43139;XUZJ74;9.0;1;K-16-11     ;Operator_1
43139;XUZJ74;9.0;1;K-16-11     ;Operator_1
43139;XUZJ74;9.0;1;K-16-11     ;Operator_1
43139;XUZJ74;9.5;1;K-16-12     ;Operator_1
43139;XUZJ74;9.5;1;K-16-12     ;Operator_1
43139;XUZJ74;9.5;1;K-16-12     ;Operator_1
43139;SMMRK3;9.5;1;I-21-23     ;Operator_1
43139;SMMRK3;9.5;1;I-21-23     ;Operator_1
43139;SMMRK3;9.5;1;I-21-23     ;Operator_1
43139;SMMRK3;9.5;1;I-21-23     ;Operator_1
43139;7BU1V7;9.5;1;M-20-21     ;Operator_1
43139;7BU1V7;9.5;1;M-20-21     ;Operator_1
43139;7BU1V7;9.5;1;M-20-21     ;Operator_1
43139;7BU1V7;9.5;1;M-20-21     ;Operator_1
43139;7BU1V7;9.0;1;M-18-13     ;Operator_1
43139;7BU1V7;9.0;1;M-18-13     ;Operator_1
43139;7BU1V7;9.0;1;M-18-13     ;Operator_1
43139;7BU1V7;9.0;1;M-18-13     ;Operator_1
43139;2OAVPY;9.5;1;P-13-21     ;Operator_1
43139;2OAVPY;9.5;1;P-13-21     ;Operator_1
43139;2OAVPY;9.5;1;P-13-21     ;Operator_1
43139;2OAVPY;9.5;1;P-13-21     ;Operator_1
43138;XUZJ74;9.0;1;K-16-11     ;Operator_1
43138;XUZJ74;9.0;1;K-16-11     ;Operator_1
43138;2OAVPY;8.5;1;J-10-21     ;Operator_1
43138;2T1DJM;12.0;1;I-18-23     ;Operator_1
43138;SMMRK3;8.0;1;I-19-13     ;Operator_1
43138;SMMRK3;8.0;1;I-19-13     ;Operator_1
43138;SMMRK3;8.5;1;I-21-21     ;Operator_1
43138;SMMRK3;8.5;1;I-21-21     ;Operator_1
43138;SMMRK3;8.5;1;I-21-21     ;Operator_1
43138;SMMRK3;8.5;1;I-21-21     ;Operator_1
43138;SMMRK3;9.0;1;I-21-12     ;Operator_1
43138;SMMRK3;9.0;1;I-21-12     ;Operator_1
43138;SMMRK3;9.0;1;I-21-12     ;Operator_1
43138;SMMRK3;9.0;1;I-21-12     ;Operator_1
43138;SMMRK3;9.0;1;I-21-12     ;Operator_1
43138;SMMRK3;9.0;1;I-21-12     ;Operator_1
43138;7BU1V7;8.5;1;M-18-23     ;Operator_1
43138;7BU1V7;8.5;1;M-18-23     ;Operator_1
43138;7BU1V7;8.0;1;M-18-12     ;Operator_1
43138;7BU1V7;8.0;1;M-18-12     ;Operator_1
43138;2OAVPY;8.5;1;Q-09-22     ;Operator_1
43138;2OAVPY;9.0;1;Q-09-21     ;Operator_1
43138;2OAVPY;9.0;1;Q-09-21     ;Operator_1
43138;2OAVPY;9.0;1;Q-09-21     ;Operator_1
43137;8N10W9;12.0;1;H-10-22     ;Operator_1
43137;8N10W9;12.0;1;H-10-22     ;Operator_1
43137;8N10W9;12.0;1;H-10-22     ;Operator_1
43137;8N10W9;12.0;1;H-10-22     ;Operator_1
43137;8N10W9;12.0;1;H-10-22     ;Operator_1
43137;8D9SAW;12.0;1;I-17-23     ;Operator_1
43137;8D9SAW;12.0;1;I-17-23     ;Operator_1
43137;8D9SAW;12.0;1;I-17-23     ;Operator_1
43137;8D9SAW;12.0;1;I-17-23     ;Operator_1
43137;2T1DJM;12.0;1;I-18-23     ;Operator_1
43137;2T1DJM;12.0;1;I-18-23     ;Operator_1
43137;LXJQVG;12.0;1;J-24-12     ;Operator_1
43137;LXJQVG;12.0;1;J-24-12     ;Operator_1
43137;LXJQVG;12.0;1;J-24-12     ;Operator_1
43137;LXJQVG;12.0;1;J-24-12     ;Operator_1
43137;LXJQVG;12.0;1;J-24-12     ;Operator_1
43137;V7JUQL;12.0;1;K-17-12     ;Operator_1
43137;V7JUQL;12.0;1;K-17-12     ;Operator_1
43137;V7JUQL;12.0;1;K-17-12     ;Operator_1
43137;AKP0A7;12.0;1;K-23-23     ;Operator_1
43137;AKP0A7;12.0;1;K-23-23     ;Operator_1
43137;AKP0A7;12.0;1;K-23-23     ;Operator_1
43137;AKP0A7;12.0;1;K-23-23     ;Operator_1
43137;KTDZY0;12.0;1;K-24-23     ;Operator_1
43136;8N10W9;11.0;1;H-10-21     ;Operator_1
43136;8N10W9;11.0;1;H-10-21     ;Operator_1
43136;8N10W9;11.0;1;H-10-21     ;Operator_1
43136;8N10W9;11.0;1;H-10-21     ;Operator_1
43136;8N10W9;11.0;1;H-10-21     ;Operator_1
43136;8N10W9;11.0;1;H-10-21     ;Operator_1
43136;8N10W9;11.0;1;H-10-21     ;Operator_1
43136;8N10W9;11.0;1;H-10-21     ;Operator_1
43136;8N10W9;11.0;1;H-10-21     ;Operator_1
43136;WRRW1W;11.5;1;I-09-22     ;Operator_1
43136;WRRW1W;11.5;1;I-09-22     ;Operator_1
43136;WRRW1W;11.5;1;I-09-22     ;Operator_1
43136;I1KDJ0;12.0;1;I-10-12     ;Operator_1
43136;I1KDJ0;12.0;1;I-10-12     ;Operator_1
43136;2T1DJM;11.0;1;I-18-12     ;Operator_1
43136;2T1DJM;11.0;1;I-18-12     ;Operator_1
43136;KTDZY0;12.0;1;K-24-23     ;Operator_1
43136;KTDZY0;12.0;1;K-24-23     ;Operator_1
43136;W25EZN;11.0;1;L-24-12     ;Operator_1
43136;W25EZN;11.0;1;L-24-12     ;Operator_1
43136;W25EZN;11.0;1;L-24-12     ;Operator_1
43136;W25EZN;11.0;1;L-24-12     ;Operator_1
43136;O9YFO8;12.0;1;M-10-23     ;Operator_1
43136;O9YFO8;12.0;1;M-10-23     ;Operator_1
43135;WRRW1W;11.0;1;I-09-11     ;Operator_1
43135;WRRW1W;11.0;1;I-09-11     ;Operator_1
43135;WRRW1W;11.0;1;I-09-11     ;Operator_1
43135;WRRW1W;11.0;1;I-09-11     ;Operator_1
43135;WRRW1W;11.0;1;I-09-11     ;Operator_1
43135;WRRW1W;11.0;1;I-09-11     ;Operator_1
43135;I1KDJ0;11.0;1;I-10-21     ;Operator_1
43135;I1KDJ0;11.0;1;I-10-21     ;Operator_1
43135;I1KDJ0;11.0;1;I-10-21     ;Operator_1
43135;I1KDJ0;11.0;1;I-10-21     ;Operator_1
43135;2T1DJM;11.0;1;I-18-12     ;Operator_1
43135;2T1DJM;11.0;1;I-18-12     ;Operator_1
43135;2T1DJM;11.0;1;I-18-12     ;Operator_1
43135;KTDZY0;11.0;1;K-24-12     ;Operator_1
43135;KTDZY0;11.0;1;K-24-12     ;Operator_1
43135;KTDZY0;11.0;1;K-24-12     ;Operator_1
43135;KTDZY0;11.0;1;K-24-12     ;Operator_1
43135;KTDZY0;11.0;1;K-24-12     ;Operator_1
43135;AKP0A7;11.0;1;K-23-22     ;Operator_1
43135;AKP0A7;11.0;1;K-23-22     ;Operator_1
43135;AKP0A7;11.0;1;K-23-22     ;Operator_1
43135;O9YFO8;11.0;1;M-10-12     ;Operator_1
43135;O9YFO8;11.0;1;M-10-12     ;Operator_1
43135;ZGYCSW;11.0;1;Q-05-11     ;Operator_1
43134;8D9SAW;11.0;1;I-17-12     ;Operator_1
43134;8D9SAW;11.0;1;I-17-12     ;Operator_1
43134;8D9SAW;11.0;1;I-17-12     ;Operator_1
43134;8D9SAW;11.0;1;I-17-12     ;Operator_1
43134;8D9SAW;11.0;1;I-17-12     ;Operator_1
43134;8D9SAW;11.0;1;I-17-12     ;Operator_1
43134;8D9SAW;10.5;1;I-17-22     ;Operator_1
43134;8D9SAW;10.5;1;I-17-22     ;Operator_1
43134;8D9SAW;10.5;1;I-17-22     ;Operator_1
43134;8D9SAW;10.5;1;I-17-22     ;Operator_1
43134;8D9SAW;10.5;1;I-17-22     ;Operator_1
43134;AKP0A7;11.0;1;K-23-22     ;Operator_1
43134;AKP0A7;11.0;1;K-23-22     ;Operator_1
43134;AKP0A7;11.0;1;K-23-22     ;Operator_1
43134;0LNUOV;11.0;1;N-05-23     ;Operator_1
43134;0LNUOV;11.0;1;N-05-23     ;Operator_1
43134;0LNUOV;11.0;1;N-05-23     ;Operator_1
43134;0LNUOV;11.0;1;N-05-23     ;Operator_1
43134;0LNUOV;11.0;1;N-05-23     ;Operator_1
43134;0LNUOV;11.0;1;N-05-23     ;Operator_1
43134;0LNUOV;11.0;1;N-05-23     ;Operator_1
43134;0LNUOV;10.5;1;N-05-12     ;Operator_1
43134;0LNUOV;10.5;1;N-05-12     ;Operator_1
43134;0LNUOV;10.5;1;N-05-12     ;Operator_1
43133;I1KDJ0;10.5;1;I-08-23     ;Operator_1
43133;I1KDJ0;10.5;1;I-08-23     ;Operator_1
43133;I1KDJ0;10.5;1;I-08-23     ;Operator_1
43133;I1KDJ0;10.5;1;I-08-23     ;Operator_1
43133;LXJQVG;10.5;1;J-24-11     ;Operator_1
43133;LXJQVG;10.5;1;J-24-11     ;Operator_1
43133;LXJQVG;10.5;1;J-24-11     ;Operator_1
43133;LXJQVG;10.5;1;J-24-11     ;Operator_1
43133;AKP0A7;10.5;1;K-23-21     ;Operator_1
43133;AKP0A7;10.5;1;K-23-21     ;Operator_1
43133;AKP0A7;10.5;1;K-23-21     ;Operator_1
43133;AKP0A7;10.5;1;K-23-21     ;Operator_1
43133;AKP0A7;10.5;1;K-23-21     ;Operator_1
43133;AKP0A7;10.5;1;K-23-21     ;Operator_1
43133;AKP0A7;10.5;1;K-23-21     ;Operator_1
43133;KTDZY0;10.5;1;K-24-22     ;Operator_1
43133;KTDZY0;10.5;1;K-24-22     ;Operator_1
43133;ZGYCSW;10.5;1;P-18-22     ;Operator_1
43133;ZGYCSW;10.5;1;P-18-22     ;Operator_1
43133;O9YFO8;10.5;1;M-10-22     ;Operator_1
43133;O9YFO8;10.5;1;M-10-22     ;Operator_1
43133;O9YFO8;10.5;1;M-10-22     ;Operator_1
43133;0LNUOV;10.5;1;N-05-12     ;Operator_1
43133;0LNUOV;10.5;1;N-05-12     ;Operator_1
43132;8N10W9;10.5;1;H-08-13     ;Operator_1
43132;8N10W9;10.5;1;H-08-13     ;Operator_1
