cell_id,cell_type,interval_count,unique_workers,worker_seconds,move_worker_seconds,pick_worker_seconds,wait_worker_seconds,occupied_seconds,congested_seconds,max_concurrent_workers
EDGE:AISLE:x=8.077200:y=25.933400<->AISLE:x=8.534400:y=25.933400,edge,68,7,25.907999999972418,25.907999999972418,0.0,0.0,25.907999999972418,0.0,1
EDGE:AISLE:x=8.077200:y=28.219400<->AISLE:x=8.534400:y=28.219400,edge,39,7,14.858999999986679,14.858999999986679,0.0,0.0,14.858999999986679,0.0,1
EDGE:AISLE:x=8.077200:y=30.505400<->AISLE:x=8.534400:y=30.505400,edge,42,8,16.001999999993103,16.001999999993103,0.0,0.0,16.001999999993103,0.0,1
EDGE:AISLE:x=8.077200:y=32.791400<->AISLE:x=8.534400:y=32.791400,edge,47,6,17.906999999986567,17.906999999986567,0.0,0.0,17.906999999986567,0.0,1
EDGE:AISLE:x=8.077200:y=35.077400<->AISLE:x=8.534400:y=35.077400,edge,33,5,12.572999999991907,12.572999999991907,0.0,0.0,12.572999999991907,0.0,1
EDGE:AISLE:x=8.077200:y=37.363400<->AISLE:x=8.534400:y=37.363400,edge,2,1,0.7619999999999436,0.7619999999999436,0.0,0.0,0.7619999999999436,0.0,1
EDGE:AISLE:x=8.534400:y=16.027400<->AISLE:x=8.940800:y=16.027400,edge,26,5,8.805333333332964,8.805333333332964,0.0,0.0,8.805333333332964,0.0,1
EDGE:AISLE:x=8.534400:y=19.075400<->AISLE:x=8.940800:y=19.075400,edge,26,5,8.805333333330623,8.805333333330623,0.0,0.0,8.805333333330623,0.0,1
EDGE:AISLE:x=8.534400:y=21.361400<->AISLE:x=8.940800:y=21.361400,edge,69,8,23.367999999997963,23.367999999997963,0.0,0.0,23.367999999997963,0.0,1
EDGE:AISLE:x=8.534400:y=23.647400<->AISLE:x=8.940800:y=23.647400,edge,64,7,21.67466666666205,21.67466666666205,0.0,0.0,21.67466666666205,0.0,1
EDGE:AISLE:x=8.534400:y=25.933400<->AISLE:x=8.940800:y=25.933400,edge,74,7,25.06133333332764,25.06133333332764,0.0,0.0,25.06133333332764,0.0,1
EDGE:AISLE:x=8.534400:y=28.219400<->AISLE:x=8.940800:y=28.219400,edge,43,7,14.562666666663702,14.562666666663702,0.0,0.0,14.562666666663702,0.0,1
EDGE:AISLE:x=8.534400:y=30.505400<->AISLE:x=8.940800:y=30.505400,edge,50,8,16.93333333333119,16.93333333333119,0.0,0.0,16.93333333333119,0.0,1
EDGE:AISLE:x=8.534400:y=32.791400<->AISLE:x=8.940800:y=32.791400,edge,51,7,17.271999999997163,17.271999999997163,0.0,0.0,17.271999999997163,0.0,1
EDGE:AISLE:x=8.534400:y=35.077400<->AISLE:x=8.940800:y=35.077400,edge,35,5,11.853333333331435,11.853333333331435,0.0,0.0,11.853333333331435,0.0,1
EDGE:AISLE:x=8.534400:y=37.363400<->AISLE:x=8.940800:y=37.363400,edge,2,1,0.6773333333333085,0.6773333333333085,0.0,0.0,0.6773333333333085,0.0,1
EDGE:AISLE:x=8.940800:y=16.027400<->AISLE:x=9.347200:y=16.027400,edge,30,5,10.159999999999126,10.159999999999126,0.0,0.0,10.159999999999126,0.0,1
EDGE:AISLE:x=8.940800:y=19.075400<->AISLE:x=9.347200:y=19.075400,edge,26,5,8.805333333330623,8.805333333330623,0.0,0.0,8.805333333330623,0.0,1
EDGE:AISLE:x=8.940800:y=21.361400<->AISLE:x=9.347200:y=21.361400,edge,71,8,24.045333333331044,24.045333333331044,0.0,0.0,24.045333333331044,0.0,1
EDGE:AISLE:x=8.940800:y=23.647400<->AISLE:x=9.347200:y=23.647400,edge,66,7,22.351999999995357,22.351999999995357,0.0,0.0,22.351999999995357,0.0,1
EDGE:AISLE:x=8.940800:y=25.933400<->AISLE:x=9.347200:y=25.933400,edge,74,7,25.061333333327866,25.061333333327866,0.0,0.0,25.061333333327866,0.0,1
EDGE:AISLE:x=8.940800:y=28.219400<->AISLE:x=9.347200:y=28.219400,edge,49,7,16.594666666663173,16.594666666663173,0.0,0.0,16.594666666663173,0.0,1
EDGE:AISLE:x=8.940800:y=30.505400<->AISLE:x=9.347200:y=30.505400,edge,62,8,20.997333333331042,20.997333333331042,0.0,0.0,20.997333333331042,0.0,1
EDGE:AISLE:x=8.940800:y=32.791400<->AISLE:x=9.347200:y=32.791400,edge,55,8,18.626666666663773,18.626666666663773,0.0,0.0,18.626666666663773,0.0,1
EDGE:AISLE:x=8.940800:y=35.077400<->AISLE:x=9.347200:y=35.077400,edge,47,6,15.91733333333157,15.91733333333157,0.0,0.0,15.91733333333157,0.0,1
EDGE:AISLE:x=8.940800:y=37.363400<->AISLE:x=9.347200:y=37.363400,edge,2,1,0.6773333333333085,0.6773333333333085,0.0,0.0,0.6773333333333085,0.0,1
EDGE:SUP:CC-08<->SUP:CC-09,edge,180,8,457.20000000007195,457.2000000000719,0.0,0.0,457.20000000007195,0.0,1
EDGE:SUP:CC-09<->SUP:CC-10,edge,181,8,344.80500000005327,344.80500000005316,0.0,0.0,344.80500000005327,0.0,1
EDGE:SUP:CC-10<->SUP:CC-11,edge,182,8,346.71000000004966,346.7100000000496,0.0,0.0,346.71000000004966,0.0,1
EDGE:SUP:CC-11<->SUP:CC-12,edge,170,8,323.85000000004544,323.85000000004544,0.0,0.0,323.8500000000455,0.0,1
EDGE:SUP:CC-12<->SUP:CC-13,edge,193,8,367.66500000005846,367.6650000000584,0.0,0.0,367.66500000005846,0.0,1
EDGE:SUP:CC-13<->SUP:CC-14,edge,155,8,295.27500000003613,295.27500000003613,0.0,0.0,295.27500000003613,0.0,1
EDGE:SUP:CC-14<->SUP:CC-15,edge,129,8,245.74500000002706,245.74500000002706,0.0,0.0,245.74500000002706,0.0,1
EDGE:SUP:CC-15<->SUP:CC-16,edge,83,8,158.1150000000155,158.1150000000155,0.0,0.0,158.1150000000155,0.0,1
EDGE:SUP:CC-16<->SUP:CC-17,edge,7,3,13.335000000001259,13.335000000001259,0.0,0.0,13.335000000001259,0.0,1
EDGE:SUP:LC-08<->SUP:LC-09,edge,6,4,15.240000000001743,15.240000000001743,0.0,0.0,15.240000000001743,0.0,1
EDGE:SUP:LC-09<->SUP:LC-10,edge,18,7,34.290000000007126,34.290000000007126,0.0,0.0,34.290000000007126,0.0,1
EDGE:SUP:LC-10<->SUP:LC-11,edge,27,8,51.43500000000893,51.43500000000893,0.0,0.0,51.43500000000893,0.0,1
EDGE:SUP:LC-11<->SUP:LC-12,edge,31,8,59.05500000000828,59.05500000000828,0.0,0.0,59.05500000000828,0.0,1
EDGE:SUP:LC-12<->SUP:LC-13,edge,29,8,55.245000000007735,55.245000000007735,0.0,0.0,55.245000000007735,0.0,1
EDGE:SUP:LC-13<->SUP:LC-14,edge,20,8,38.100000000005,38.100000000005,0.0,0.0,38.100000000005,0.0,1
EDGE:SUP:LC-14<->SUP:LC-15,edge,18,7,34.29000000000431,34.29000000000431,0.0,0.0,34.29000000000431,0.0,1
EDGE:SUP:LC-15<->SUP:LC-16,edge,11,5,20.955000000001917,20.955000000001917,0.0,0.0,20.955000000001917,0.0,1
EDGE:SUP:RC-09<->SUP:RC-10,edge,13,5,24.76500000000459,24.76500000000459,0.0,0.0,24.76500000000459,0.0,1
EDGE:SUP:RC-10<->SUP:RC-11,edge,13,6,24.76500000000445,24.76500000000445,0.0,0.0,24.76500000000445,0.0,1
EDGE:SUP:RC-11<->SUP:RC-12,edge,15,7,28.575000000005872,28.575000000005872,0.0,0.0,28.575000000005872,0.0,1
EDGE:SUP:RC-12<->SUP:RC-13,edge,16,7,30.48000000000522,30.48000000000522,0.0,0.0,30.48000000000522,0.0,1
EDGE:SUP:RC-13<->SUP:RC-14,edge,11,6,20.955000000003878,20.955000000003878,0.0,0.0,20.955000000003878,0.0,1
EDGE:SUP:RC-14<->SUP:RC-15,edge,7,5,13.33500000000194,13.33500000000194,0.0,0.0,13.33500000000194,0.0,1
EDGE:SUP:RC-15<->SUP:RC-16,edge,4,3,7.62000000000134,7.62000000000134,0.0,0.0,7.62000000000134,0.0,1
EDGE:SUP:RC-16<->SUP:RC-17,edge,3,2,5.715000000001311,5.715000000001311,0.0,0.0,5.715000000001311,0.0,1
NODE:AISLE:x=10.236200:y=19.075400,node,1,1,0.08883333333506016,0.0,0.0,0.08883333333506016,0.08883333333506016,0.0,1
NODE:AISLE:x=10.236200:y=25.933400,node,2,2,1.405666666666292,0.0,0.0,1.405666666666292,1.405666666666292,0.0,1
NODE:AISLE:x=10.236200:y=28.219400,node,2,2,0.7676666666660168,0.0,0.0,0.7676666666660168,0.7676666666660168,0.0,1
NODE:AISLE:x=10.236200:y=32.791400,node,1,1,0.3443333333334522,0.0,0.0,0.3443333333334522,0.3443333333334522,0.0,1
NODE:AISLE:x=11.023600:y=19.075400,node,10,4,30.0,0.0,30.0,0.0,30.0,0.0,1
NODE:AISLE:x=11.023600:y=21.361400,node,22,6,66.0,0.0,66.0,0.0,66.0,0.0,1
NODE:AISLE:x=11.023600:y=23.647400,node,16,5,48.0,0.0,48.0,0.0,48.0,0.0,1
NODE:AISLE:x=11.023600:y=25.933400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=11.023600:y=28.219400,node,31,5,85.8415,0.0,84.0,1.8414999999999964,85.8415,0.0,1
NODE:AISLE:x=11.023600:y=30.505400,node,18,6,51.18633333333855,0.0,51.0,0.18633333333855262,51.0,0.18633333333855262,2
NODE:AISLE:x=11.023600:y=32.791400,node,13,5,36.35983333333934,0.0,36.0,0.3598333333393384,36.35983333333934,0.0,1
NODE:AISLE:x=11.023600:y=35.077400,node,13,5,36.105833333333294,0.0,36.0,0.10583333333329392,36.105833333333294,0.0,1
NODE:AISLE:x=11.023600:y=37.363400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=11.430000:y=21.361400,node,10,4,30.0,0.0,30.0,0.0,30.0,0.0,1
NODE:AISLE:x=11.430000:y=23.647400,node,12,3,36.0,0.0,36.0,0.0,36.0,0.0,1
NODE:AISLE:x=11.430000:y=25.933400,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1
NODE:AISLE:x=11.430000:y=28.219400,node,30,5,84.46299999999992,0.0,84.0,0.4629999999999228,84.46299999999992,0.0,1
NODE:AISLE:x=11.430000:y=30.505400,node,8,3,24.0,0.0,24.0,0.0,24.0,0.0,1
NODE:AISLE:x=11.430000:y=32.791400,node,5,2,15.0,0.0,15.0,0.0,15.0,0.0,1
NODE:AISLE:x=11.430000:y=35.077400,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1
NODE:AISLE:x=11.836400:y=19.075400,node,6,5,18.0,0.0,18.0,0.0,18.0,0.0,1
NODE:AISLE:x=11.836400:y=21.361400,node,4,3,12.0,0.0,12.0,0.0,12.0,0.0,1
NODE:AISLE:x=11.836400:y=25.933400,node,5,3,15.0,0.0,15.0,0.0,15.0,0.0,1
NODE:AISLE:x=11.836400:y=28.219400,node,30,3,90.0,0.0,90.0,0.0,90.0,0.0,1
NODE:AISLE:x=11.836400:y=30.505400,node,26,4,78.00000000000003,0.0,78.00000000000003,0.0,78.00000000000003,0.0,1
NODE:AISLE:x=11.836400:y=35.077400,node,7,5,21.0,0.0,21.0,0.0,21.0,0.0,1
NODE:AISLE:x=12.293600:y=19.075400,node,8,4,24.0,0.0,24.0,0.0,24.0,0.0,1
NODE:AISLE:x=12.293600:y=21.361400,node,9,5,27.0,0.0,27.0,0.0,27.0,0.0,1
NODE:AISLE:x=12.293600:y=23.647400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=12.293600:y=25.933400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=12.293600:y=28.219400,node,24,5,63.34999999999593,0.0,63.000000000000114,0.3499999999958163,63.34999999999593,0.0,1
NODE:AISLE:x=12.293600:y=32.791400,node,4,2,12.0,0.0,12.0,0.0,12.0,0.0,1
NODE:AISLE:x=12.293600:y=37.363400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=12.700000:y=19.075400,node,10,4,30.0,0.0,30.0,0.0,30.0,0.0,1
NODE:AISLE:x=12.700000:y=21.361400,node,15,5,45.0,0.0,45.0,0.0,45.0,0.0,1
NODE:AISLE:x=12.700000:y=28.219400,node,5,3,12.16933333333327,0.0,12.0,0.16933333333327028,12.16933333333327,0.0,1
NODE:AISLE:x=12.700000:y=30.505400,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=12.700000:y=35.077400,node,4,3,10.862666666666655,0.0,9.0,1.8626666666666551,9.0,1.8626666666666551,2
NODE:AISLE:x=13.106400:y=19.075400,node,9,3,27.0,0.0,27.0,0.0,27.0,0.0,1
NODE:AISLE:x=13.106400:y=28.219400,node,16,7,39.51933333333329,0.0,39.0,0.519333333333293,39.51933333333329,0.0,1
NODE:AISLE:x=13.106400:y=30.505400,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=13.106400:y=35.077400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=13.563600:y=16.027400,node,12,3,36.0,0.0,36.0,0.0,36.0,0.0,1
NODE:AISLE:x=13.563600:y=19.075400,node,11,3,33.0,0.0,33.0,0.0,33.0,0.0,1
NODE:AISLE:x=13.563600:y=21.361400,node,4,3,12.0,0.0,12.0,0.0,12.0,0.0,1
NODE:AISLE:x=13.563600:y=23.647400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=13.563600:y=25.933400,node,2,1,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=13.563600:y=28.219400,node,14,4,42.0,0.0,42.0,0.0,42.0,0.0,1
NODE:AISLE:x=13.563600:y=32.791400,node,2,1,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=13.970000:y=16.027400,node,5,1,15.0,0.0,15.0,0.0,15.0,0.0,1
NODE:AISLE:x=13.970000:y=23.647400,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=13.970000:y=28.219400,node,18,5,51.10166666666669,0.0,51.0,0.10166666666668789,51.10166666666669,0.0,1
NODE:AISLE:x=13.970000:y=30.505400,node,3,1,9.0,0.0,9.0,0.0,9.0,0.0,1
NODE:AISLE:x=13.970000:y=32.791400,node,4,2,12.0,0.0,12.0,0.0,12.0,0.0,1
NODE:AISLE:x=14.376400:y=16.027400,node,5,1,15.0,0.0,15.0,0.0,15.0,0.0,1
NODE:AISLE:x=14.376400:y=19.075400,node,10,3,30.0,0.0,30.0,0.0,30.0,0.0,1
NODE:AISLE:x=14.376400:y=21.361400,node,3,3,9.0,0.0,9.0,0.0,9.0,0.0,1
NODE:AISLE:x=14.376400:y=25.933400,node,4,3,12.0,0.0,12.0,0.0,12.0,0.0,1
NODE:AISLE:x=14.376400:y=28.219400,node,13,5,39.0,0.0,39.0,0.0,39.0,0.0,1
NODE:AISLE:x=14.376400:y=32.791400,node,5,2,15.0,0.0,15.0,0.0,15.0,0.0,1
NODE:AISLE:x=14.376400:y=35.077400,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1
NODE:AISLE:x=14.833600:y=16.027400,node,7,2,21.0,0.0,21.0,0.0,21.0,0.0,1
NODE:AISLE:x=14.833600:y=21.361400,node,21,5,63.0,0.0,63.0,0.0,63.0,0.0,1
NODE:AISLE:x=14.833600:y=25.933400,node,8,3,24.0,0.0,24.0,0.0,24.0,0.0,1
NODE:AISLE:x=14.833600:y=28.219400,node,29,7,87.0,0.0,87.0,0.0,87.0,0.0,1
NODE:AISLE:x=14.833600:y=32.791400,node,5,1,15.0,0.0,15.0,0.0,15.0,0.0,1
NODE:AISLE:x=14.833600:y=35.077400,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=15.240000:y=16.027400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=15.240000:y=19.075400,node,8,3,24.0,0.0,24.0,0.0,24.0,0.0,1
NODE:AISLE:x=15.240000:y=21.361400,node,16,6,48.0,0.0,48.0,0.0,48.0,0.0,1
NODE:AISLE:x=15.240000:y=23.647400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=15.240000:y=25.933400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=15.240000:y=28.219400,node,36,7,107.52333333330716,0.0,102.0,5.523333333307164,102.0,5.523333333307164,2
NODE:AISLE:x=15.240000:y=32.791400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=15.240000:y=35.077400,node,3,1,9.0,0.0,9.0,0.0,9.0,0.0,1
NODE:AISLE:x=15.240000:y=37.363400,node,2,1,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=15.646400:y=19.075400,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1
NODE:AISLE:x=15.646400:y=21.361400,node,14,3,42.0,0.0,42.0,0.0,42.0,0.0,1
NODE:AISLE:x=15.646400:y=23.647400,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1
NODE:AISLE:x=15.646400:y=25.933400,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=15.646400:y=28.219400,node,48,7,138.22299999999956,0.0,138.0,0.22299999999955844,138.22299999999956,0.0,1
NODE:AISLE:x=15.646400:y=30.505400,node,4,2,12.0,0.0,12.0,0.0,12.0,0.0,1
NODE:AISLE:x=15.646400:y=32.791400,node,6,2,18.0,0.0,18.0,0.0,18.0,0.0,1
NODE:AISLE:x=15.646400:y=35.077400,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=15.646400:y=37.363400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=16.103600:y=16.027400,node,10,1,30.000000000000004,0.0,30.000000000000004,0.0,30.000000000000004,0.0,1
NODE:AISLE:x=16.103600:y=19.075400,node,9,3,24.08733333336204,0.0,24.0,0.08733333336203941,24.08733333336204,0.0,1
NODE:AISLE:x=16.103600:y=21.361400,node,5,3,15.0,0.0,15.0,0.0,15.0,0.0,1
NODE:AISLE:x=16.103600:y=23.647400,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=16.103600:y=25.933400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=16.103600:y=28.219400,node,30,6,90.0,0.0,90.0,0.0,90.0,0.0,1
NODE:AISLE:x=16.103600:y=30.505400,node,5,1,15.0,0.0,15.0,0.0,15.0,0.0,1
NODE:AISLE:x=16.103600:y=32.791400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=16.510000:y=16.027400,node,4,1,12.000000000000002,0.0,12.000000000000002,0.0,12.000000000000002,0.0,1
NODE:AISLE:x=16.510000:y=19.075400,node,14,6,42.0,0.0,42.0,0.0,42.0,0.0,1
NODE:AISLE:x=16.510000:y=21.361400,node,5,3,15.0,0.0,15.0,0.0,15.0,0.0,1
NODE:AISLE:x=16.510000:y=25.933400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=16.510000:y=28.219400,node,54,7,158.66549999999938,0.0,150.0,8.665499999999383,150.0,8.665499999999383,2
NODE:AISLE:x=16.510000:y=30.505400,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1
NODE:AISLE:x=16.510000:y=35.077400,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1
NODE:AISLE:x=16.916400:y=16.027400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=16.916400:y=19.075400,node,14,4,42.0,0.0,42.0,0.0,42.0,0.0,1
NODE:AISLE:x=16.916400:y=21.361400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=16.916400:y=23.647400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=16.916400:y=25.933400,node,3,3,9.0,0.0,9.0,0.0,9.0,0.0,1
NODE:AISLE:x=16.916400:y=28.219400,node,31,6,90.25966666667955,0.0,90.0,0.25966666667954996,90.25966666667955,0.0,1
NODE:AISLE:x=16.916400:y=30.505400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=2.184400:y=16.027400,node,2,1,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=2.184400:y=19.075400,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=2.184400:y=21.361400,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=2.184400:y=23.647400,node,12,3,36.0,0.0,36.0,0.0,36.0,0.0,1
NODE:AISLE:x=2.184400:y=28.219400,node,6,3,18.0,0.0,18.0,0.0,18.0,0.0,1
NODE:AISLE:x=2.184400:y=30.505400,node,4,4,12.0,0.0,12.0,0.0,12.0,0.0,1
NODE:AISLE:x=2.184400:y=32.791400,node,2,1,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=2.590800:y=16.027400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=2.590800:y=21.361400,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1
NODE:AISLE:x=2.590800:y=23.647400,node,18,4,54.00000000000003,0.0,54.00000000000003,0.0,54.00000000000003,0.0,1
NODE:AISLE:x=2.590800:y=30.505400,node,9,2,27.00000000000003,0.0,27.00000000000003,0.0,27.00000000000003,0.0,1
NODE:AISLE:x=2.590800:y=32.791400,node,7,6,21.0,0.0,21.0,0.0,21.0,0.0,1
NODE:AISLE:x=2.590800:y=35.077400,node,7,3,21.0,0.0,21.0,0.0,21.0,0.0,1
NODE:AISLE:x=2.997200:y=16.027400,node,2,1,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=2.997200:y=21.361400,node,4,2,12.0,0.0,12.0,0.0,12.0,0.0,1
NODE:AISLE:x=2.997200:y=23.647400,node,7,3,19.568999999966763,0.0,15.0,4.568999999966763,15.0,4.568999999966763,2
NODE:AISLE:x=2.997200:y=28.219400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=2.997200:y=32.791400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=3.454400:y=16.027400,node,4,1,12.0,0.0,12.0,0.0,12.0,0.0,1
NODE:AISLE:x=3.454400:y=19.075400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=3.454400:y=21.361400,node,2,1,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=3.454400:y=23.647400,node,6,3,15.045333333366216,0.0,15.0,0.04533333336621581,15.045333333366216,0.0,1
NODE:AISLE:x=3.454400:y=25.933400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=3.454400:y=28.219400,node,5,2,15.0,0.0,15.0,0.0,15.0,0.0,1
NODE:AISLE:x=3.454400:y=30.505400,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1
NODE:AISLE:x=3.454400:y=32.791400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=3.860800:y=16.027400,node,7,3,21.0,0.0,21.0,0.0,21.0,0.0,1
NODE:AISLE:x=3.860800:y=19.075400,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=3.860800:y=21.361400,node,4,3,12.0,0.0,12.0,0.0,12.0,0.0,1
NODE:AISLE:x=3.860800:y=23.647400,node,11,4,33.0,0.0,33.0,0.0,33.0,0.0,1
NODE:AISLE:x=3.860800:y=25.933400,node,12,4,36.0,0.0,36.0,0.0,36.0,0.0,1
NODE:AISLE:x=3.860800:y=28.219400,node,4,2,12.0,0.0,12.0,0.0,12.0,0.0,1
NODE:AISLE:x=3.860800:y=30.505400,node,9,2,27.0,0.0,27.0,0.0,27.0,0.0,1
NODE:AISLE:x=3.860800:y=32.791400,node,5,3,15.0,0.0,15.0,0.0,15.0,0.0,1
NODE:AISLE:x=3.860800:y=35.077400,node,5,3,15.0,0.0,15.0,0.0,15.0,0.0,1
NODE:AISLE:x=4.267200:y=16.027400,node,8,1,24.0,0.0,24.0,0.0,24.0,0.0,1
NODE:AISLE:x=4.267200:y=21.361400,node,4,2,12.0,0.0,12.0,0.0,12.0,0.0,1
NODE:AISLE:x=4.267200:y=23.647400,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=4.267200:y=25.933400,node,22,4,66.0,0.0,66.0,0.0,66.0,0.0,1
NODE:AISLE:x=4.267200:y=28.219400,node,3,3,9.0,0.0,9.0,0.0,9.0,0.0,1
NODE:AISLE:x=4.267200:y=30.505400,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1
NODE:AISLE:x=4.267200:y=35.077400,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=4.724400:y=16.027400,node,9,3,27.0,0.0,27.0,0.0,27.0,0.0,1
NODE:AISLE:x=4.724400:y=19.075400,node,6,2,18.0,0.0,18.0,0.0,18.0,0.0,1
NODE:AISLE:x=4.724400:y=21.361400,node,10,5,30.0,0.0,30.0,0.0,30.0,0.0,1
NODE:AISLE:x=4.724400:y=23.647400,node,11,7,30.717000000000013,0.0,30.0,0.717000000000013,30.0,0.717000000000013,2
NODE:AISLE:x=4.724400:y=25.933400,node,9,4,27.0,0.0,27.0,0.0,27.0,0.0,1
NODE:AISLE:x=4.724400:y=28.219400,node,16,5,48.0,0.0,48.0,0.0,48.0,0.0,1
NODE:AISLE:x=4.724400:y=30.505400,node,4,3,12.0,0.0,12.0,0.0,12.0,0.0,1
NODE:AISLE:x=4.724400:y=32.791400,node,9,3,26.999999999999986,0.0,26.999999999999986,0.0,26.999999999999986,0.0,1
NODE:AISLE:x=4.724400:y=35.077400,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=5.130800:y=16.027400,node,7,1,21.000000000000007,0.0,21.000000000000007,0.0,21.000000000000007,0.0,1
NODE:AISLE:x=5.130800:y=19.075400,node,4,2,12.0,0.0,12.0,0.0,12.0,0.0,1
NODE:AISLE:x=5.130800:y=21.361400,node,7,2,21.0,0.0,21.0,0.0,21.0,0.0,1
NODE:AISLE:x=5.130800:y=23.647400,node,11,4,32.59933333333335,0.0,27.0,5.599333333333348,27.0,5.599333333333348,2
NODE:AISLE:x=5.130800:y=25.933400,node,9,4,27.0,0.0,27.0,0.0,27.0,0.0,1
NODE:AISLE:x=5.130800:y=28.219400,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1
NODE:AISLE:x=5.130800:y=30.505400,node,3,1,9.0,0.0,9.0,0.0,9.0,0.0,1
NODE:AISLE:x=5.130800:y=32.791400,node,19,2,57.0,0.0,57.0,0.0,57.0,0.0,1
NODE:AISLE:x=5.130800:y=35.077400,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=5.537200:y=19.075400,node,5,2,15.0,0.0,15.0,0.0,15.0,0.0,1
NODE:AISLE:x=5.537200:y=21.361400,node,10,4,30.0,0.0,30.0,0.0,30.0,0.0,1
NODE:AISLE:x=5.537200:y=23.647400,node,11,6,33.0,0.0,33.0,0.0,33.0,0.0,1
NODE:AISLE:x=5.537200:y=25.933400,node,8,4,24.0,0.0,24.0,0.0,24.0,0.0,1
NODE:AISLE:x=5.537200:y=28.219400,node,16,6,48.0,0.0,48.0,0.0,48.0,0.0,1
